date, pm25, pm10, o3, no2, so2, co
2020/5/18, 64, , , , , 
2020/5/19, 66, , , , , 
2020/5/20, 26, , , , , 
2020/5/21, 14, , , , , 
2020/5/22, 16, , , , , 
2020/5/23, 22, , , , , 
2020/5/24, 18, , , , , 
2020/5/25, 14, , , , , 
2020/5/26, 23, , , , , 
2020/5/27, 39, , , , , 
2020/5/28, 31, , , , , 
2020/5/29, 25, , , , , 
2020/5/30, 28, , , , , 
2020/5/31, 17, , , , , 
2020/6/1, 12, , , , , 
2020/4/2, 44, , , , , 
2020/4/3, 39, , , , , 
2020/4/4, 24, , , , , 
2020/4/5, 17, , , , , 
2020/4/6, 14, , , , , 
2020/4/7, 20, , , , , 
2020/4/8, 19, , , , , 
2020/4/9, 20, , , , , 
2020/4/10, 33, , , , , 
2020/4/11, 29, , , , , 
2020/4/12, 24, , , , , 
2020/4/13, 14, , , , , 
2020/4/14, 23, , , , , 
2020/4/15, 38, , , , , 
2020/4/16, 32, , , , , 
2020/4/17, 25, , , , , 
2020/4/18, 21, , , , , 
2020/4/19, 16, , , , , 
2020/4/20, 21, , , , , 
2020/4/21, 24, , , , , 
2020/4/22, 28, , , , , 
2020/4/23, 25, , , , , 
2020/4/24, 31, , , , , 
2020/4/25, 28, , , , , 
2020/4/26, 31, , , , , 
2020/4/27, 4, , , , , 
2020/4/28, 40, , , , , 
2020/4/29, 25, , , , , 
2020/4/30, 17, , , , , 
2020/5/1, 15, , , , , 
2020/3/2, 22, , , , , 
2020/3/3, 22, , , , , 
2020/3/4, 17, , , , , 
2020/3/5, 35, , , , , 
2020/3/6, 30, , , , , 
2020/3/7, 27, , , , , 
2020/3/8, 23, , , , , 
2020/3/9, 19, , , , , 
2020/3/10, 27, , , , , 
2020/3/11, 35, , , , , 
2020/3/12, 30, , , , , 
2020/3/13, 23, , , , , 
2020/3/14, 24, , , , , 
2020/3/15, 26, , , , , 
2020/3/16, 16, , , , , 
2020/3/17, 26, , , , , 
2020/3/18, 26, , , , , 
2020/3/19, 18, , , , , 
2020/3/20, 27, , , , , 
2020/3/21, 26, , , , , 
2020/3/22, 31, , , , , 
2020/3/23, 23, , , , , 
2020/3/24, 20, , , , , 
2020/3/25, 18, , , , , 
2020/3/26, 17, , , , , 
2020/3/27, 15, , , , , 
2020/3/31, 11, , , , , 
2020/4/1, 23, , , , , 
2020/2/2, 28, 8, 15, 3, , 
2020/2/3, 16, 15, 14, 4, , 
2020/2/4, 19, 17, 16, 4, , 
2020/2/5, 27, 16, 14, 6, , 
2020/2/6, 29, , , , , 
2020/2/7, 62, , , , , 
2020/2/8, 106, , , , , 
2020/2/9, 79, , , , , 
2020/2/11, 27, , , , , 
2020/2/12, 35, , , , , 
2020/2/13, 25, , , , , 
2020/2/14, 23, , , , , 
2020/2/15, 24, , , , , 
2020/2/16, 32, , , , , 
2020/2/17, 21, , , , , 
2020/2/18, 36, , , , , 
2020/2/19, 35, , , , , 
2020/2/20, 32, , , , , 
2020/2/21, 25, , , , , 
2020/2/22, 24, 15, 16, 4, , 
2020/2/23, 24, 17, 34, 6, , 
2020/2/24, 31, 22, 14, 13, , 1
2020/2/25, 55, 14, 17, 9, , 1
2020/2/26, 39, 11, 14, 4, , 
2020/2/27, 24, 13, 15, 7, , 
2020/2/28, 25, 9, 11, 5, , 
2020/2/29, 23, , , , , 
2020/3/1, 25, , , , , 
2020/1/2, 44, 18, 21, 3, 1, 
2020/1/3, 26, 55, 60, 8, , 4
2020/1/4, 112, 41, 32, 4, 1, 2
2020/1/5, 82, 13, 13, 2, , 
2020/1/6, 20, 56, 17, 13, , 20
2020/1/7, 134, 19, 17, 6, , 7
2020/1/8, 70, 19, 25, 5, , 2
2020/1/9, 55, 29, 54, 5, , 4
2020/1/10, 69, 50, 31, 6, , 6
2020/1/11, 78, , , , , 
2020/1/12, 32, , , , , 
2020/1/13, 18, , , , , 
2020/1/14, 96, , , , , 
2020/1/15, 272, , , , , 
2020/1/16, 145, , , , , 
2020/1/17, 86, , , , , 
2020/1/18, 26, , , , , 
2020/1/19, 47, , , , , 
2020/1/20, 62, , , , , 
2020/1/21, 33, , , , , 
2020/1/22, 34, , , , , 
2020/1/23, 26, , , , , 
2020/1/24, 18, , , , , 
2020/1/25, 28, , , , , 
2020/1/26, 28, , , , , 
2020/1/27, 21, , , , , 
2020/1/28, 21, , , , , 
2020/1/29, 27, , , , , 
2020/1/30, 34, 25, 38, 17, , 3
2020/1/31, 39, 46, 42, 8, , 1
2020/2/1, 49, 16, 15, 6, , 1
2019/10/2, 25, , , , , 
2019/10/3, 39, , , , , 
2019/10/4, 33, , , , , 
2019/10/5, 26, , , , , 
2019/10/6, 21, , , , , 
2019/10/7, 28, , , , , 
2019/10/8, 13, , , , , 
2019/10/9, 14, , , , , 
2019/10/10, 15, , , , , 
2019/10/11, 14, , , , , 
2019/10/12, 18, , , , , 
2019/10/13, 14, , , , , 
2019/10/14, 17, , , , , 
2019/10/15, 15, , , , , 
2019/10/16, 22, , , , , 
2019/10/17, 16, , , , , 
2019/10/18, 17, , , , , 
2019/10/19, 19, , , , , 
2019/10/20, 19, , , , , 
2019/10/21, 19, , , , , 
2019/10/22, 21, , , , , 
2019/10/23, 32, , , , , 
2019/10/24, 55, , , , , 
2019/10/25, 49, , , , , 
2019/10/26, 39, , , , , 
2019/10/27, 35, , , , , 
2019/10/28, 26, , , , , 
2019/10/29, 30, , , , , 
2019/10/30, 43, , , , , 
2019/10/31, 50, , , , , 
2019/11/1, 53, , , , , 
2019/11/2, 32, , , , , 
2019/11/3, 34, , , , , 
2019/11/4, 19, , , , , 
2019/11/5, 16, , , , , 
2019/11/6, 17, , , , , 
2019/11/7, 18, , , , , 
2019/11/8, 13, , , , , 
2019/11/9, 14, , , , , 
2019/11/10, 21, , , , , 
2019/11/11, 17, , , , , 
2019/11/12, 13, , , , , 
2019/11/13, 16, , , , , 
2019/11/14, 25, , , , , 
2019/11/15, 20, , , , , 
2019/11/16, 17, , , , , 
2019/11/17, 29, , , , , 
2019/11/18, 24, , , , , 
2019/11/19, 17, , , , , 
2019/11/20, 21, , , , , 
2019/11/24, 24, , , , , 
2019/11/25, 27, , , , , 
2019/11/26, 28, , , , , 
2019/11/27, 24, , , , , 
2019/11/28, 20, , , , , 
2019/11/29, 20, , , , , 
2019/11/30, 36, , , , , 
2019/12/1, 29, , , , , 
2019/12/2, 15, , , , , 
2019/12/4, 19, , , , , 
2019/12/5, 17, , , , , 
2019/12/6, 23, , , , , 
2019/12/7, 23, , , , , 
2019/12/8, 35, , , , , 
2019/12/9, 29, , , , , 
2019/12/10, 32, , , , , 
2019/12/11, 29, , , , , 
2019/12/12, 19, , , , , 
2019/12/13, 23, , , , , 
2019/12/14, 24, , , , , 
2019/12/15, 19, , , , , 
2019/12/16, 14, , , , , 
2019/12/17, 26, , , , , 
2019/12/18, 34, , , , , 
2019/12/19, 44, , , , , 
2019/12/20, 40, , , , , 
2019/12/21, 52, , , , , 
2019/12/22, 69, , , , , 
2019/12/23, 27, , , , , 
2019/12/24, 40, , , , , 
2019/12/25, 42, , , , , 
2019/12/26, 46, , , , , 
2019/12/27, 77, , , , , 
2019/12/28, 28, , , , , 
2019/12/29, 62, , , , , 
2019/12/30, 53, , , , , 
2019/7/2, 16, , , , , 
2019/7/3, 14, , , , , 
2019/7/4, 34, , , , , 
2019/7/5, 39, , , , , 
2019/7/6, 75, , , , , 
2019/7/7, 57, , , , , 
2019/7/8, 41, , , , , 
2019/7/9, 17, , , , , 
2019/7/10, 22, , , , , 
2019/7/11, 15, , , , , 
2019/7/12, 13, , , , , 
2019/7/13, 22, , , , , 
2019/7/14, 15, , , , , 
2019/7/15, 14, , , , , 
2019/7/16, 29, , , , , 
2019/7/17, 27, , , , , 
2019/7/18, 20, , , , , 
2019/7/19, 25, , , , , 
2019/7/20, 23, , , , , 
2019/7/21, 20, , , , , 
2019/7/22, 9, , , , , 
2019/7/23, 16, , , , , 
2019/7/24, 15, , , , , 
2019/7/25, 14, , , , , 
2019/7/26, 13, , , , , 
2019/7/27, 14, , , , , 
2019/7/28, 29, , , , , 
2019/7/29, 30, , , , , 
2019/7/30, 26, , , , , 
2019/7/31, 20, , , , , 
2019/8/1, 32, , , , , 
2019/8/2, 43, , , , , 
2019/8/3, 30, , , , , 
2019/8/4, 23, , , , , 
2019/8/5, 20, , , , , 
2019/8/6, 25, , , , , 
2019/8/7, 10, , , , , 
2019/8/8, 13, , , , , 
2019/8/9, 16, , , , , 
2019/8/10, 11, , , , , 
2019/8/11, 19, , , , , 
2019/8/12, 18, , , , , 
2019/8/13, 25, , , , , 
2019/8/14, 19, , , , , 
2019/8/15, 20, , , , , 
2019/8/16, 9, , , , , 
2019/8/17, 12, , , , , 
2019/8/18, 24, , , , , 
2019/8/19, 14, , , , , 
2019/8/20, 8, , , , , 
2019/8/21, 14, , , , , 
2019/8/22, 14, , , , , 
2019/8/23, 28, , , , , 
2019/8/24, 37, , , , , 
2019/8/25, 16, , , , , 
2019/8/26, 17, , , , , 
2019/8/27, 22, , , , , 
2019/8/28, 31, , , , , 
2019/8/29, 17, , , , , 
2019/8/30, 19, , , , , 
2019/8/31, 30, , , , , 
2019/9/1, 47, , , , , 
2019/9/2, 13, , , , , 
2019/9/3, 16, , , , , 
2019/9/4, 17, , , , , 
2019/9/5, 34, , , , , 
2019/9/6, 26, , , , , 
2019/9/7, 22, , , , , 
2019/9/8, 17, , , , , 
2019/9/9, 14, , , , , 
2019/9/10, 21, , , , , 
2019/9/11, 27, , , , , 
2019/9/12, 29, , , , , 
2019/9/13, 17, , , , , 
2019/9/14, 26, , , , , 
2019/9/15, 29, , , , , 
2019/9/16, 27, , , , , 
2019/9/17, 19, , , , , 
2019/9/18, 15, , , , , 
2019/9/19, 18, , , , , 
2019/9/20, 25, , , , , 
2019/9/21, 20, , , , , 
2019/9/22, 28, , , , , 
2019/9/23, 15, , , , , 
2019/9/24, 9, , , , , 
2019/9/25, 11, , , , , 
2019/9/26, 18, , , , , 
2019/9/27, 21, , , , , 
2019/9/28, 12, , , , , 
2019/9/29, 18, , , , , 
2019/9/30, 18, , , , , 
