date, pm25, pm10, o3, no2, so2, co
2015/11/22, 50, 12, 24, 5, , 
2015/11/23, 38, 14, 11, 14, , 
2015/11/24, 50, 10, 15, 5, , 
2015/11/25, 38, 12, 16, 6, , 
2015/11/26, 50, 10, 19, 3, , 
2015/11/27, 38, 10, 23, 2, , 
2015/11/28, 34, 19, 18, 8, , 
2015/11/29, 59, 27, 15, 11, , 
2015/11/30, 78, 28, 12, 17, , 
2015/12/1, 78, 27, 13, 17, , 
2015/12/2, 59, 34, 14, 11, , 
2015/12/3, 82, 40, 7, 15, , 
2015/12/4, 97, 36, 14, 4, , 
2015/12/5, 87, 30, 17, , , 
2015/12/6, 89, 42, 11, , , 
2015/12/7, 114, 37, 10, 18, , 
2015/12/8, 97, 45, 7, 15, , 
2015/12/9, 124, 31, 13, 9, , 
2015/12/10, 89, 15, 17, 5, , 
2015/12/11, 55, 16, 20, 6, , 
2015/12/12, 57, 20, 22, 4, , 
2015/12/13, 59, 37, 11, 17, , 
2015/12/14, 97, 31, 13, 15, , 
2015/12/15, 89, 34, 12, 12, , 
2015/12/16, 91, 35, 12, 13, , 
2015/12/17, 93, 30, 14, 13, , 
2015/12/18, 87, 44, 11, 16, , 
2015/12/19, 117, 42, 7, 16, , 
2015/12/20, 112, 38, 12, 10, , 
2015/12/21, 107, 35, 12, 13, , 
2015/12/22, 97, 40, 12, 12, , 
2015/12/23, 102, 37, 10, 16, , 
2015/12/24, 99, 39, 8, 17, , 
2015/12/25, 107, 31, 14, 8, , 
2015/12/26, 93, 29, 14, 6, , 
2015/12/27, 82, 26, 14, 8, , 
2015/12/28, 80, 31, 11, 12, , 
2015/12/29, 91, 34, 11, 11, , 
2015/12/30, 97, 30, 10, 13, , 
2015/12/31, 89, , , , , 
2016/1/3, 89, 12, 19, 5, , 
2016/1/4, 34, 17, 14, 9, , 
2015/7/2, 53, 17, 30, 4, , 
2015/7/3, 46, 21, 30, 5, , 
2015/7/4, 56, 22, 38, 5, , 
2015/7/5, 62, 23, 35, 5, , 
2015/7/6, 67, 24, 35, 5, , 
2015/7/7, 68, 22, 30, 3, , 
2015/7/9, 61, 28, 31, 3, , 
2015/7/10, 53, 28, 38, 4, , 
2015/7/11, 54, 21, 43, 4, , 
2015/7/12, 53, 20, 37, 3, , 
2015/7/13, 53, 24, 29, 5, , 
2015/7/14, 58, 23, 32, 2, , 
2015/7/15, 57, 29, 35, 5, , 
2015/7/16, 60, 23, 30, 5, , 
2015/7/17, 61, 26, 32, 5, , 
2015/7/18, 61, 23, 31, 4, , 
2015/7/19, 59, 21, 28, 5, , 
2015/7/20, 59, 24, 27, 5, , 
2015/7/21, 60, 29, 27, 6, , 
2015/7/22, 69, 33, 39, 5, , 
2015/7/23, 77, 22, 43, 5, , 
2015/7/24, 59, 22, 36, 6, , 
2015/7/25, 59, 20, 34, 3, , 
2015/7/26, 50, 20, 34, 2, , 
2015/7/27, 38, 22, 34, 3, , 
2015/7/28, 41, 24, 29, 3, , 
2015/7/29, 42, 25, 30, 4, , 
2015/7/30, 49, 18, 24, 4, , 
2015/7/31, 38, 16, 18, 5, , 
2015/8/1, 41, 16, 24, 3, , 
2015/8/2, 45, 19, 24, 5, , 
2015/8/3, 46, 21, 36, 5, , 
2015/8/4, 52, 20, 44, 3, , 
2015/8/5, 54, 24, 42, 6, , 
2015/8/6, 58, 29, 42, 7, , 
2015/8/7, 64, 36, 41, 6, , 
2015/8/8, 77, 33, 39, 7, , 
2015/8/9, 84, 25, 41, 4, , 
2015/8/10, 68, 22, 28, 6, , 
2015/8/11, 55, 11, 28, 4, , 
2015/8/12, 31, 17, 33, 4, , 
2015/8/13, 53, 25, 44, 5, , 
2015/8/14, 67, 27, 37, 6, , 
2015/8/15, 73, 23, 30, 4, , 
2015/8/16, 55, 12, 28, 3, , 
2015/8/17, 22, 13, 25, 5, , 
2015/8/18, 24, 14, 28, 5, , 
2015/8/19, 29, 10, 27, 4, , 
2015/8/20, 25, 10, 30, 4, , 
2015/8/21, 29, 11, 33, 3, , 
2015/8/22, 33, 12, 35, 3, , 
2015/8/23, 41, 13, 36, 4, , 
2015/8/24, 42, 12, 38, 1, , 
2015/8/25, 34, 18, 31, 1, , 
2015/8/26, 34, 19, 25, 1, , 
2015/8/27, 34, 18, 26, 5, , 
2015/8/28, 37, 18, 25, 5, , 
2015/8/29, 41, 18, 28, 5, , 
2015/8/30, 49, 18, 27, 5, , 
2015/8/31, 46, 24, 27, 8, , 
2015/9/1, 60, 23, 29, 5, , 
2015/9/2, 57, 20, 22, 8, , 
2015/9/3, 53, 18, 27, 4, , 
2015/9/4, 42, 19, 25, 3, , 
2015/9/5, 42, 18, 33, 1, , 
2015/9/6, 30, 18, 29, 4, , 
2015/9/7, 30, 17, 27, 6, , 
2015/9/8, 33, 14, 35, 3, , 
2015/9/9, 37, 18, 31, 4, , 
2015/9/10, 45, 15, 35, 3, , 
2015/9/11, 38, 19, 33, 8, , 
2015/9/12, 49, 20, 32, 8, , 
2015/9/13, 52, 17, 32, 6, , 
2015/9/14, 50, 14, 34, 2, , 
2015/9/15, 38, 22, 26, 2, , 
2015/9/16, 45, 20, 31, 1, , 
2015/9/17, 42, 35, 32, 2, , 
2015/9/18, 54, 38, 26, 2, , 
2015/9/19, 50, 20, 23, 3, , 
2015/9/20, 42, 15, 29, 2, , 
2015/9/21, 38, 14, 35, 2, , 
2015/9/22, 34, 14, 34, 5, , 
2015/9/23, 34, 12, 27, 5, , 
2015/9/24, 25, 7, 25, 4, , 
2015/9/25, 13, 10, 23, 4, , 
2015/9/26, 29, 10, 30, 3, , 
2015/9/27, 25, 10, 32, 2, , 
2015/9/28, 29, 12, 29, 2, , 
2015/9/29, 33, 11, 27, 2, , 
2015/9/30, 34, 14, 26, 4, , 
2015/10/1, 30, 7, 17, 8, , 
2015/4/2, 38, 28, 29, 6, , 
2015/4/3, 56, 26, 26, 6, , 
2015/4/4, 50, 17, 25, 5, , 
2015/4/5, 42, 7, 29, 2, , 
2015/4/6, 21, 9, 35, 1, , 
2015/4/7, 29, 9, 34, 1, , 
2015/4/8, 37, 12, 36, 1, , 
2015/4/9, 45, 15, 37, 3, , 
2015/4/10, 46, 20, 37, 6, , 
2015/4/11, 58, 20, , 7, , 
2015/4/12, 59, 19, , 3, , 
2015/4/13, 55, 21, , 2, , 
2015/4/14, 58, 27, 30, 4, , 
2015/4/15, 67, 29, 32, 5, , 
2015/4/16, 71, 22, 27, 5, , 
2015/4/17, 55, 25, 30, 6, , 
2015/4/18, 64, 26, 33, 2, , 
2015/4/19, 55, 17, 32, 1, , 
2015/4/20, 46, 19, 33, 3, , 
2015/4/21, 52, 19, 36, 4, , 
2015/4/22, 54, 28, 33, 7, , 
2015/4/23, 62, 20, 37, 4, , 
2015/4/24, 50, 20, 40, 3, , 
2015/4/25, 52, 21, 31, 4, , 
2015/4/26, 54, 21, 27, 2, , 
2015/4/27, 55, 14, 32, 3, , 
2015/4/28, 38, 9, 32, 1, , 
2015/4/29, 14, 12, 26, 2, , 
2015/4/30, 24, 14, 32, 2, , 
2015/5/1, 33, 13, 31, 2, , 
2015/5/2, 34, 13, 33, 2, , 
2015/5/3, 30, 16, 25, 5, , 
2015/5/4, 41, 18, 29, 5, , 
2015/5/5, 52, 21, 29, 5, , 
2015/5/6, 53, 34, 29, 5, , 
2015/5/7, 56, 26, 30, 4, , 
2015/5/8, 58, 23, 35, 5, , 
2015/5/9, 57, 23, 32, 4, , 
2015/5/10, 55, 17, 41, 2, , 
2015/5/11, 58, 16, 40, 3, , 
2015/5/12, 50, 16, 38, 5, , 
2015/5/13, 50, 19, 36, 5, , 
2015/5/14, 56, 21, 35, 4, , 
2015/5/15, 55, 27, 43, 2, , 
2015/5/16, 55, 22, 32, 3, , 
2015/5/17, 34, 22, 34, 3, , 
2015/5/18, 57, 27, 38, 3, , 
2015/5/19, 59, 31, 32, 5, , 
2015/5/20, 65, 20, 33, 4, , 
2015/5/21, 50, 21, 37, 1, , 
2015/5/22, 30, 14, 28, 5, , 
2015/5/23, 33, 10, 25, 5, , 
2015/5/24, 25, 8, 33, 3, , 
2015/5/25, 17, 10, 33, 3, , 
2015/5/26, 29, 11, 33, 5, , 
2015/5/27, 33, 11, 25, 5, , 
2015/5/28, 30, 12, 33, 2, , 
2015/5/29, 33, 13, 37, 4, , 
2015/5/30, 37, 14, 34, 4, , 
2015/5/31, 49, 15, 34, 2, , 
2015/6/1, 50, 19, 32, 4, , 
2015/6/2, 54, 20, 30, 5, , 
2015/6/3, 56, 21, 32, 5, , 
2015/6/4, 55, 25, 34, 6, , 
2015/6/5, 67, 29, 45, 7, , 
2015/6/6, 71, 30, 41, 7, , 
2015/6/7, 72, 28, 36, 4, , 
2015/6/8, 72, 27, 33, 6, , 
2015/6/9, 72, 20, 32, 7, , 
2015/6/10, 55, 19, 37, 4, , 
2015/6/11, 53, 19, 43, 5, , 
2015/6/12, 58, 25, 37, 5, , 
2015/6/13, 64, 26, 39, 6, , 
2015/6/14, 69, 26, 30, 4, , 
2015/6/15, 55, 22, 23, 4, , 
2015/6/16, 42, 18, 21, 4, , 
2015/6/17, 42, 15, 27, 4, , 
2015/6/18, 30, 15, 41, 2, , 
2015/6/19, 41, 15, 40, 4, , 
2015/6/20, 38, 16, 32, 4, , 
2015/6/21, 45, 10, 37, 3, , 
2015/6/22, 34, 11, 35, 4, , 
2015/6/23, 37, 12, 38, 1, , 
2015/6/24, 30, 13, 38, 2, , 
2015/6/25, 37, 10, 39, 3, , 
2015/6/26, 30, 11, 41, 3, , 
2015/6/27, 37, 16, 43, 4, , 
2015/6/28, 49, 17, 41, 4, , 
2015/6/29, 52, 19, 38, 3, , 
2015/6/30, 54, 20, 32, 3, , 
2015/7/1, 55, 17, 30, 5, , 
2015/1/2, 65, 19, 19, 7, , 
2015/1/3, 63, 39, 10, 16, , 
2015/1/4, 102, 14, 22, 3, , 
2015/1/5, 38, 15, 27, 4, , 
2015/1/6, 53, 20, 22, 7, , 
2015/1/7, 59, 29, 13, 16, , 
2015/1/8, 76, 36, 7, 20, , 
2015/1/9, 95, 29, 15, 14, , 
2015/1/10, 76, 26, 13, 12, , 
2015/1/11, 65, 27, 14, 8, , 
2015/1/12, 59, 17, 22, 10, , 
2015/1/13, 59, 30, 13, 20, , 
2015/1/14, 85, 30, 14, 17, , 
2015/1/15, 82, , 13, , , 
2015/1/17, 68, 15, 29, 2, , 
2015/1/18, 30, 29, 14, 12, , 
2015/1/19, 74, 21, 16, 11, , 
2015/1/20, 63, 15, 13, 18, , 
2015/1/21, 55, 13, 18, 11, , 
2015/1/22, 42, 13, 16, 11, , 
2015/1/23, 42, 7, 24, 2, , 
2015/1/24, 21, 6, 23, 2, , 
2015/1/25, 21, 6, 22, 2, , 
2015/1/26, 21, 8, 25, 2, , 
2015/1/27, 25, 10, 27, 3, , 
2015/1/28, 38, 11, 27, 2, , 
2015/1/29, 42, 17, 22, 8, , 
2015/1/30, 50, 13, 32, 2, , 
2015/1/31, 30, 13, 20, 10, , 
2015/2/1, 42, 10, 22, 6, , 
2015/2/2, 34, 9, 23, 5, , 
2015/2/3, 25, 10, 20, 11, , 
2015/2/4, 34, 12, 28, 4, , 
2015/2/5, 25, 20, 26, 8, , 
2015/2/6, 38, 10, 19, 12, , 
2015/2/7, 38, 15, 17, 6, , 
2015/2/8, 50, 11, 24, 2, , 
2015/2/9, 46, 8, 32, 1, , 
2015/2/10, 25, 11, 26, 4, , 
2015/2/11, 38, 14, 22, 10, , 
2015/2/12, 55, 27, 19, 11, , 
2015/2/13, 74, 29, 14, 15, , 
2015/2/14, 80, 30, 19, 13, , 
2015/2/15, 85, 14, 25, 8, , 
2015/2/16, 50, 13, 24, 9, , 
2015/2/17, 46, 13, 29, 3, , 
2015/2/18, 50, 20, 34, 3, , 
2015/2/19, 61, 20, 29, 5, , 
2015/2/20, 61, 29, 25, 11, , 
2015/2/21, 80, 24, 24, 14, , 
2015/2/22, 70, 10, 27, 3, , 
2015/2/23, 25, 7, 30, 2, , 
2015/2/24, 21, 11, 24, 6, , 
2015/2/25, 34, 7, 26, 2, , 
2015/2/26, 21, 9, 26, 3, , 
2015/2/27, 25, 10, 28, 3, , 
2015/2/28, 38, 19, 27, 5, , 
2015/3/1, 61, 25, 26, 5, , 
2015/3/2, 76, 14, 24, 4, , 
2015/3/3, 34, 24, 19, 8, , 
2015/3/4, 57, , , , , 
2015/3/16, 78, 17, 24, 12, , 
2015/3/17, 59, 16, 24, 9, , 
2015/3/18, 59, 19, 26, 6, , 
2015/3/19, 59, 28, 29, 5, , 
2015/3/20, 78, 32, 28, 10, , 
2015/3/21, 87, 29, 27, 9, , 
2015/3/22, 78, 18, 28, 3, , 
2015/3/23, 59, 11, 29, 5, , 
2015/3/24, 42, 24, 26, 7, , 
2015/3/25, 57, 15, 31, 2, , 
2015/3/26, 38, 30, 31, 2, , 
2015/3/27, 55, 10, 24, 3, , 
2015/3/28, 30, 8, 34, 1, , 
2015/3/29, 21, 11, 32, 2, , 
2015/3/30, 30, 14, 30, 3, , 
2015/3/31, 30, 19, 26, 3, , 
2015/4/1, 41, 20, 27, 3, , 
2014/10/7, 61, 19, 24, 9, , 
2014/10/8, 55, 17, 25, 7, , 
2014/10/9, 50, 17, 26, 6, , 
2014/10/10, 56, 20, 25, 9, , 
2014/10/11, 60, 20, 26, 5, , 
2014/10/12, 59, 20, 23, 5, , 
2014/10/13, 57, 25, 24, 6, , 
2014/10/14, 57, 49, 26, 6, , 
2014/10/15, 69, 49, 24, 4, , 
2014/10/16, 57, 16, 29, 1, , 
2014/10/17, 26, 15, 20, 8, , 
2014/10/18, 33, 18, 19, 7, , 
2014/10/19, 41, 16, 20, 3, , 
2014/10/20, 42, 16, 18, 5, , 
2014/10/21, 42, 26, 19, 6, , 
2014/10/22, 49, 19, 25, 4, , 
2014/10/23, 52, 13, 21, 5, , 
2014/10/24, 38, 10, 24, 2, , 
2014/10/25, 30, 11, 25, 2, , 
2014/10/26, 33, 15, 24, 3, , 
2014/10/27, 49, 16, 27, 3, , 
2014/10/28, 50, 22, 24, 6, , 
2014/10/29, 61, 23, 18, 9, , 
2014/10/30, 65, 19, 23, 4, , 
2014/10/31, 61, 21, 28, 4, , 
2014/11/1, 63, 24, 29, 5, , 
2014/11/2, 65, 28, 26, 9, , 
2014/11/3, 76, 22, 24, 11, , 
2014/11/4, 63, 15, 33, 3, , 
2014/11/5, 42, 21, 33, , , 
2014/11/6, 46, 12, 17, 7, , 
2014/11/7, 30, , , , , 
2014/11/9, 38, 14, 18, 9, , 
2014/11/10, 34, 16, 22, 10, , 
2014/11/11, 42, 21, 18, 11, , 
2014/11/12, 53, 15, 21, 8, , 
2014/11/13, 34, 10, 20, 6, , 
2014/11/14, 25, 18, 13, 11, , 
2014/11/15, 55, 17, 18, 10, , 
2014/11/16, 50, 11, 27, 5, , 
2014/11/17, 17, 11, 21, 7, , 
2014/11/18, 21, 10, 33, 1, , 
2014/11/19, 13, 12, 26, 5, , 
2014/11/20, 34, 19, 13, 11, , 
2014/11/21, 57, 22, 11, 15, , 
2014/11/22, 68, 30, 13, 17, , 
2014/11/23, 80, 42, 11, 16, , 
2014/11/24, 114, 40, 10, 18, , 
2014/11/25, 102, 40, 9, 16, , 
2014/11/26, 97, 40, 4, 21, , 
2014/11/27, 104, 26, 9, 16, , 
2014/11/28, 70, 22, 12, 14, , 
2014/11/29, 57, 34, 15, 10, , 
2014/11/30, 63, 59, 20, 5, , 
2014/12/1, 93, 88, 24, 3, , 
2014/12/2, 93, 13, 19, 12, , 
2014/12/3, 30, 12, 19, 6, , 
2014/12/4, 25, 17, 9, 17, , 
2014/12/5, 53, 16, 11, 17, , 
2014/12/6, 55, 16, 16, 10, , 
2014/12/7, 42, 14, 13, 9, , 
2014/12/8, 42, 8, 13, 3, , 
2014/12/9, 25, 8, 19, 4, , 
2014/12/10, 25, 11, 23, 3, , 
2014/12/11, 34, 20, 19, 8, , 
2014/12/12, 63, 30, 12, 19, , 
2014/12/13, 80, 22, 15, 16, , 
2014/12/14, 61, 21, 16, 15, , 
2014/12/15, 61, 23, 13, 19, , 
2014/12/16, 68, 12, 21, 11, , 
2014/12/17, 38, 20, 14, 14, , 
2014/12/18, 59, 21, 12, 11, , 
2014/12/19, 68, 27, 11, 14, , 
2014/12/20, 80, 35, 4, 22, , 
2014/12/21, 93, 22, 13, 10, , 
2014/12/22, 72, 24, 15, 12, , 
2014/12/23, 70, 36, 4, 21, , 
2014/12/24, 97, 29, 12, 15, , 
2014/12/25, 76, 33, 11, 15, , 
2014/12/26, 89, 15, 20, 5, , 
2014/12/27, 55, 8, 24, 4, , 
2014/12/28, 21, 9, 21, 3, , 
2014/12/29, 34, , , , , 
2020/5/21, , 17, 30, 1, , 
2020/4/21, , 18, 15, 2, , 
2020/3/3, , 22, 22, 5, 1, 
2020/2/8, , 30, 14, 14, , 
2020/1/1, , 21, 19, 3, , 
2019/11/13, , 11, 19, 6, , 
2019/11/17, , 18, , , , 
2019/12/7, , 25, 8, 14, , 
2019/12/9, , 15, 17, 4, , 
2019/7/28, , 6, , , , 
2019/7/30, , 16, 32, 1, , 
2019/9/26, , 15, , , , 
2019/9/28, , 19, 17, 6, , 
2019/4/28, , 17, , , , 
2019/1/1, , 15, 25, 1, , 
2019/1/16, , 17, 13, 14, 1, 
2019/2/15, , 13, 24, 4, 1, 
2019/3/19, , 16, 24, 4, , 
2018/12/19, , 19, 11, 12, , 
2018/12/30, , 18, , , , 
2018/6/2, , 20, 25, 3, , 
2017/10/24, , 12, 25, 1, , 
2017/10/26, , 15, 21, 9, , 
2017/11/22, , 24, 15, 13, , 
2017/12/15, , 13, 27, 1, , 
2017/7/18, , 22, 39, 5, , 
2017/8/11, , 19, 34, , , 
2017/9/10, , 11, 29, 2, , 
2017/1/14, , 15, 17, 12, , 
2016/9/19, , 9, 19, 3, , 
2016/9/26, , 18, 35, 6, , 
2016/2/12, , 9, 26, 5, , 
2015/10/30, , 12, 23, 3, , 
2016/1/2, , 31, 14, 9, , 
2015/7/8, , 22, 28, 3, , 
2015/1/1, , 21, 21, 5, , 
2015/1/16, , 23, 18, 11, , 
2015/3/15, , 25, 27, 10, , 
2014/10/6, , 20, 27, 5, , 
2014/11/8, , 16, 11, 6, , 
2020/2/6, , , 25, , , 
2020/2/7, , , 19, , , 
2019/11/12, , , 16, 5, , 
2019/9/25, , , 20, 4, , 
2019/3/18, , , 25, 2, , 
2018/6/1, , , 23, 2, , 
2016/2/11, , , 22, 10, , 
2020/4/19, , , , , , 
2019/7/29, , , , , , 
2019/9/23, , , , , , 
2018/12/29, , , , , , 
2020/4/18, , , , , , 
2020/4/20, , , , , , 
2019/11/16, , , , , , 
2019/9/24, , , , , , 
