date, pm25, pm10, o3, no2, so2, co
1/24/2016, , ,45,5, ,3
1/25/2016, , ,28,7, ,4
1/26/2016, , ,37,10, ,3
1/27/2016, , ,27,14, ,3
1/28/2016, , ,37,6, ,2
1/29/2016, , ,33,8, ,3
1/30/2016, , ,15,8, ,3
1/31/2016, , ,21,10, ,3
2/1/2016, , ,28,19, ,5
2/2/2016, , ,34,13, ,1
2/3/2016, , ,60,9, ,1
2/4/2016, , ,60,7, ,4
2/5/2016, , ,36,11, ,5
2/6/2016, , ,31,6, ,3
2/7/2016, , ,25,2, ,2
2/8/2016, , ,30,4, ,3
2/9/2016, , ,29,5, ,4
2/10/2016, , ,23,7, ,5
2/11/2016, , ,20,5, ,3
2/12/2016, , ,15,5, ,2
2/13/2016, , , ,4, ,3
2/14/2016, , , ,5, ,3
2/15/2016, , ,36,15, ,6
2/16/2016, , ,22,14, ,5
2/17/2016, , ,17,24, ,6
2/18/2016, , ,15,22, ,7
2/19/2016, , ,21,45, ,11
2/20/2016, , ,26,21, ,5
2/21/2016, , ,32,14, ,4
2/22/2016, , ,22,18, ,5
2/23/2016, , ,12, , ,4
2/24/2016, , ,18, , ,5
2/25/2016, , ,13, , ,4
2/26/2016, , ,23, , ,4
2/27/2016, , ,23, , ,3
2/28/2016, , ,17, , ,4
2/29/2016, , ,16, , ,1
3/1/2016, , ,10, , ,4
3/2/2016, , ,5, , ,5
3/3/2016, , ,12, , ,4
3/4/2016, , ,8, , ,4
3/5/2016, , ,12, , ,2
3/6/2016, , ,19, , ,3
3/7/2016, , ,22, , ,4
3/8/2016, , ,30, , ,3
3/9/2016, , ,46, , ,4
3/10/2016, , ,25, , ,7
3/11/2016, , ,5, , ,5
3/12/2016, , ,6, , ,3
3/13/2016, , ,25, , ,1
3/14/2016, , ,20, , ,2
3/15/2016, , ,24, , ,2
3/16/2016, , ,34, , ,2
3/17/2016, , ,18, , ,2
3/18/2016, , ,27, , ,3
3/19/2016, , ,37, , ,3
3/20/2016, , ,61, , ,2
3/21/2016, , ,37, , ,3
3/22/2016, , ,30, , ,8
3/23/2016, , ,20, , ,6
3/24/2016, , ,19, , ,4
3/25/2016, , ,29, , ,3
3/26/2016, , ,23, , ,4
3/27/2016, , ,18, , ,3
3/28/2016, , ,22, , ,6
3/29/2016, , ,21, , ,5
3/30/2016, , ,42, , ,5
3/31/2016, , ,33, , ,7
4/1/2016, , ,46, , ,5
4/2/2016, , ,39, , ,6
4/3/2016, , ,60, , ,6
4/4/2016, , ,45, , ,7
4/5/2016, , ,38, , ,5
4/6/2016, , ,36, , ,8
4/7/2016, , ,45, , ,10
4/8/2016, , ,34,12, ,9
4/9/2016, , ,40,23, ,10
4/10/2016, , ,44,15, ,12
4/11/2016, , ,50,13, ,9
4/12/2016, , ,18,16, ,8
4/13/2016, , , ,19, ,10
4/14/2016, , ,19,23, ,11
4/15/2016, , ,32,33, ,14
4/16/2016, , ,29,22, ,11
4/17/2016, , ,68,20, ,15
4/18/2016, , ,36,22, ,14
4/19/2016, , ,23,19, ,13
4/20/2016, , ,18,24, ,15
4/21/2016, , ,24,19, ,16
4/22/2016, , ,26,22, ,15
4/23/2016, , ,35,21, ,7
4/24/2016, , ,26,21, ,12
4/25/2016, , ,22,24, ,11
4/26/2016, , ,19,17, ,7
4/27/2016, , ,14,10, ,7
4/28/2016, , ,7,14, ,6
4/29/2016, , ,15,16, ,6
4/30/2016, , ,10,17, ,7
5/1/2016, , ,19,9, ,5
5/2/2016, , ,19,17, ,7
5/3/2016, , ,15,21, ,8
5/4/2016, , ,28,23, ,15
5/5/2016, , ,26,20, ,15
5/6/2016, , ,20,22, ,16
5/7/2016, , ,21,29, ,8
5/8/2016, , ,17,14, ,4
5/9/2016, , ,18,26, ,6
5/10/2016, , ,13,20, ,8
5/11/2016, , ,10,16, ,4
5/12/2016, , ,7,13, ,3
5/13/2016, , ,8,12, ,2
5/14/2016, , ,9,9, ,2
5/15/2016, , ,16,11, ,3
5/16/2016, , ,19,16, ,5
5/17/2016, , ,11,21, ,1
5/18/2016, , ,7,21, ,4
5/19/2016, , ,1,16, ,1
5/20/2016, , ,4,18, ,2
5/21/2016, , ,10,20, ,1
5/22/2016, , ,3,15, ,4
5/23/2016, , ,7,11, ,3
5/24/2016, , ,5,12, ,3
5/25/2016, , ,12,14, ,3
5/26/2016, , ,12,14, ,4
5/27/2016, , ,22,18, ,5
5/28/2016, , ,12,11, ,3
5/29/2016, , ,14,9, ,4
5/30/2016, , ,16,17, ,7
5/31/2016, , ,6,17, ,7
6/1/2016, , ,8,19, ,8
6/2/2016, , ,3,16, ,4
6/3/2016, , ,6,16, ,7
6/4/2016, , ,3,17, ,8
6/5/2016, , , ,12, ,8
6/6/2016, , ,3,13, ,8
6/7/2016, , ,2,15, ,5
6/8/2016, , ,3,17, ,7
6/9/2016, , , ,16, ,9
6/10/2016, , , ,23, ,11
6/11/2016, , , ,17, ,15
6/12/2016, , , ,13, ,8
6/13/2016, , , ,18, ,9
6/14/2016, , , ,20, ,9
6/15/2016, , , ,29, ,18
6/16/2016, , , ,35, ,28
6/17/2016, , ,12,32, ,28
6/18/2016, , ,11,22, ,24
6/19/2016, , ,17,12, ,10
6/20/2016, , ,24,13, ,9
6/21/2016, , ,7,13, ,9
6/22/2016, , ,7,14, ,11
6/23/2016, , ,7,20, ,15
6/24/2016, , ,7,19, ,11
6/25/2016, , ,12,14, ,9
6/26/2016, , ,13,12, ,10
6/27/2016, , ,21,21, ,12
6/28/2016, , ,9,26, ,14
6/29/2016, , ,8,22, ,17
6/30/2016, , ,6,25, ,17
7/1/2016, , ,5,22, ,17
7/2/2016, , ,7,21, ,16
7/3/2016, , ,8,18, ,13
7/4/2016, , ,15,24, ,10
7/5/2016, , ,9,27, ,14
7/6/2016, , ,9,20, ,8
7/7/2016, , ,13,23, ,6
7/8/2016, , ,7,25, ,11
7/9/2016, , ,11,27, ,9
7/10/2016, , ,17,25, ,24
7/11/2016, , ,18,30, ,20
7/12/2016, , ,15,28, ,11
7/13/2016, , ,17,28, ,9
7/14/2016, , ,13,34, ,17
7/15/2016, , ,15,33, ,13
7/16/2016, , ,17,23, ,9
7/17/2016, , ,7,13, ,5
7/18/2016, , ,11,16, ,5
7/19/2016, , ,21,21, ,4
7/20/2016, , ,9,18, ,4
7/21/2016, , ,9,18, ,3
7/22/2016, , ,10,16, ,3
7/23/2016, , ,10,18, ,4
7/24/2016, , ,17,19, ,9
7/25/2016, , ,18,30, ,12
7/26/2016, , ,36,25, ,11
7/27/2016, , ,10,21, ,5
7/28/2016, , ,11,15, ,3
7/29/2016, , ,13,14, ,3
7/30/2016, , ,5,17, ,4
7/31/2016, , ,15,16, ,5
8/1/2016, , ,21,22, ,10
8/2/2016, , ,9,17, ,7
8/3/2016, , ,3,15, ,3
8/4/2016, , ,8,20, ,5
8/5/2016, , ,14,28, ,7
8/6/2016, , ,11,24, , 
8/7/2016, , ,18,16, , 
8/8/2016, , ,13,15, , 
8/9/2016, , ,9,28, , 
8/10/2016, , ,1,13, , 
8/11/2016, , ,6,16, , 
8/12/2016, , ,4,15, , 
8/13/2016, , ,10,25, , 
8/14/2016, , ,19,24, ,26
8/15/2016, , , ,30, ,15
8/16/2016, , ,10,22, ,8
8/17/2016, , ,9,20, ,8
8/18/2016, , ,23,19, ,4
8/19/2016, , ,9,21, ,5
8/20/2016, , ,18,17, ,5
8/21/2016, , ,3,8, ,2
8/22/2016, , ,14,11, ,1
8/23/2016, , ,13,10, ,4
8/24/2016, , ,13,4, ,3
8/25/2016, , ,20, , ,11
8/26/2016, , ,20, , ,13
8/27/2016, , ,27, , ,12
8/28/2016, , ,31, , ,15
8/29/2016, , ,28, , ,11
8/30/2016, , ,25, , ,8
8/31/2016, , ,27, , ,6
9/1/2016, , ,12, , ,7
9/7/2016, , , ,20, , 
9/8/2016, , , ,28, , 
9/9/2016, , ,8,13, , 
9/10/2016, , ,19,10, , 
9/11/2016, , ,34,8, , 
9/12/2016, , ,38,29, , 
9/13/2016, , ,25,32, , 
9/14/2016, , ,25,26, , 
9/15/2016, , ,24,21, , 
9/16/2016, , ,31,14, , 
9/17/2016, , ,17,16, , 
9/18/2016, , ,40,18, , 
9/19/2016, , ,45,22, , 
9/20/2016, , ,23,14, , 
9/21/2016, , ,14,11, , 
9/22/2016, , ,22,11, , 
9/23/2016, , ,22,16, , 
9/24/2016, , ,32,13, , 
9/25/2016, , ,18,7, , 
9/26/2016, , ,20,13, , 
9/27/2016, , ,19,13, , 
9/28/2016, , ,27,19, , 
9/29/2016, , ,31,23, , 
9/30/2016, , ,31,9, , 
10/1/2016, , ,22,7, , 
10/2/2016, , ,18,4, , 
10/3/2016, , ,24,18, , 
10/4/2016, , ,14,18, , 
10/5/2016, , ,12,11, , 
10/6/2016, , ,22,13, , 
10/7/2016, , ,22,13, , 
10/8/2016, , ,7,15, , 
10/9/2016, , ,26,11, , 
10/10/2016, , ,26,9, , 
10/11/2016, , ,21,15, , 
10/12/2016, , ,25,14, , 
10/13/2016, , ,38,19, , 
10/14/2016, , ,19,24, , 
10/15/2016, , ,16,18, , 
10/16/2016, , ,39,17, , 
10/17/2016, , ,39,27, , 
10/18/2016, , ,37,22, , 
10/19/2016, , ,36,26, ,6
10/20/2016, , ,44,15, ,3
10/21/2016, , ,46,14, ,3
10/22/2016, , ,11,10, ,2
10/23/2016, , ,12,7, ,1
10/24/2016, , ,26,16, ,3
10/25/2016, , ,39,25, ,7
10/26/2016, , ,5,19, ,4
10/27/2016, , ,26,19, ,4
10/28/2016, , ,20,15, ,3
10/29/2016, , ,15,7, ,1
10/30/2016, , ,21,5, ,1
10/31/2016, , ,19,20, ,4
11/1/2016, , ,29,24, ,4
11/2/2016, , ,23,13, ,2
11/3/2016, , ,30,16, ,3
11/4/2016, , ,14,15, ,2
11/5/2016, , ,10,11, ,2
11/6/2016, , ,15,14, ,3
11/7/2016, , ,23,14, ,3
11/8/2016, , ,1,22, ,4
11/9/2016, , ,47,23, ,4
11/10/2016, , ,22,22, ,4
11/11/2016, , ,23,27, ,5
11/12/2016, , ,28,12, ,2
11/13/2016, , ,15,9, ,1
11/14/2016, , ,11,11, ,1
11/15/2016, , ,8,8, ,2
11/16/2016, , ,13,17, ,4
11/17/2016, , ,16,24, ,4
11/18/2016, , ,26,14, ,2
11/19/2016, , ,12,8, ,1
11/20/2016, , ,16,7, ,1
11/21/2016, , ,8,23, ,2
11/22/2016, , ,29,22, ,2
11/23/2016, , ,34,17, ,4
11/24/2016, , ,16,19, ,3
11/25/2016, , ,41,15, ,2
11/26/2016, , ,40,17, ,3
11/27/2016, , ,47,16, ,4
11/28/2016, , ,38,24, ,6
11/29/2016, , ,26,14, ,3
11/30/2016, , ,12,10, ,2
12/1/2016, , ,12,11, ,2
12/2/2016, , ,12,18, ,3
12/3/2016, , ,41,16, ,3
12/4/2016, , ,25,5, ,1
12/5/2016, , ,23,12, ,2
12/6/2016, , ,16,19, ,3
12/7/2016, , ,30,33, ,10
12/8/2016, , ,29,25, ,4
12/9/2016, , ,26,17, ,3
12/10/2016, , ,25,16, ,4
12/11/2016, , ,26,6, ,4
12/12/2016, , ,10,10, ,4
12/13/2016, , ,8,19, ,4
12/14/2016, , ,16,15, ,3
12/15/2016, , ,13,9, ,1
12/16/2016, , ,11,10, ,2
12/17/2016, , ,13,11, ,2
12/18/2016, , ,30,15, ,4
12/19/2016, , ,30,22, ,6
12/20/2016, , ,12,22, ,4
12/21/2016, , ,19,24, ,5
12/22/2016, , ,23,21, ,4
12/23/2016, , ,25,21, ,4
12/24/2016, , ,40,14, ,2
12/25/2016, , ,34,13, ,4
12/26/2016, , ,40,18, ,3
12/27/2016, , ,38,26, ,4
12/28/2016, , ,36,26, ,5
12/29/2016, , ,40,11, ,3
12/30/2016, , ,37,4, ,3
12/31/2016, , ,31,10, ,3
1/1/2017, , ,29,2, ,5
1/2/2017, , ,2, , , 
1/3/2017, ,21,54,14, ,8
1/4/2017,54,18,41,16, ,6
1/5/2017,44,19,29,20, ,3
1/6/2017,44,16,24,19, ,3
1/7/2017,40,16,19,17, ,3
1/8/2017,41,16,32,4, ,3
1/9/2017,48, ,27,5, ,3
1/10/2017, , ,36,19, ,15
1/11/2017, ,17,25,16, ,7
1/12/2017,46,11,27,19, ,3
1/13/2017,33,13,14,3, ,2
1/14/2017,30,17,24,12, ,2
1/15/2017,48,17,48,12, ,2
1/16/2017,50,11,31,10, ,3
1/17/2017,30,9,16, , ,4
1/18/2017,25,13,14,18, ,3
1/19/2017,40,13,12,19, ,5
1/20/2017,32,15,8,17, ,5
1/21/2017,45,14,11,24, ,6
1/22/2017,42,11,13,21, ,4
1/23/2017,32,18,15,18, ,4
1/24/2017,43,20,15,20, ,5
1/25/2017,49,11,21,19, ,5
1/26/2017,29,17,22,11, ,2
1/27/2017,43,18,7,18, ,5
1/28/2017,47,16,5,20, ,5
1/29/2017,44,19,34,11, ,2
1/30/2017,50,22,37,8, ,2
1/31/2017,52,21,25,14, ,3
2/1/2017,51,20,20,15, ,2
2/2/2017,51,20,11,24, ,5
2/3/2017,48,16,14,20, ,5
2/4/2017,36,16,16,19, ,5
2/5/2017,45,17,13,17, ,5
2/6/2017,43,20,25,10, ,4
2/7/2017,51,19,23,18, ,4
2/8/2017,47,19,23,16, ,4
2/9/2017,45,16,24,10, ,2
2/10/2017,36,20,26,10, ,1
2/11/2017,44,18,29,13, ,2
2/12/2017,46,19,23,12, ,2
2/13/2017,44,16,21,12, ,3
2/14/2017,42, ,7,13, ,3
2/15/2017,5,24,31,18, , 
2/16/2017,48,30,37,18, ,2
2/17/2017,66,31,43,23, ,4
2/18/2017,67,34,36,24, ,5
2/19/2017,74,28,43,25, ,6
2/20/2017,62,31,41,18, ,6
2/21/2017,69,29,43,17, ,3
2/22/2017,66,26,36,16, ,1
2/23/2017,55,32,24,20, , 
2/24/2017,62,24,13, , , 
2/25/2017,54,14,25,22, , 
2/26/2017,34,15,15,16, , 
2/27/2017,41,17,26,13, , 
2/28/2017,48,18,25,12, , 
3/1/2017,47,21,28,12, , 
3/2/2017,46,14,24,18, , 
3/3/2017,34,22,14,15, , 
3/4/2017,43,14,14,17, ,6
3/5/2017,39,10,18,14, ,4
3/6/2017,23,22,13,7, ,3
3/7/2017,56,19,4,21, ,7
3/8/2017,48,14,24,19, ,4
3/9/2017,35,22,16,15, ,6
3/10/2017,50,32,23,19, ,4
3/11/2017,68,28,28,22, ,7
3/12/2017,66,20,46,15, ,4
3/13/2017,51,12,28,12, ,3
3/14/2017,32,12,19,12, ,2
3/15/2017,32,20,13,13, ,2
3/16/2017,51,30,25,18, ,3
3/17/2017,59,32,21,24, ,6
3/18/2017,71,9,12,23, ,7
3/19/2017,25,6,13,9, ,1
3/20/2017,23,9,8,8, ,1
3/21/2017,24,12,15,9, ,1
3/22/2017,29,14,16,11, ,2
3/23/2017,34,21,21,12, ,2
3/24/2017,45,29,22,16, ,2
3/25/2017,62,26,28,21, ,4
3/26/2017,58,15,19,18, ,5
3/27/2017,42,16,18,9, ,2
3/28/2017,39,13,21,14, ,2
3/29/2017,30,12,17,10, ,1
3/30/2017,25,10,16,10, ,1
3/31/2017,23,11,16,11, ,2
4/1/2017,24,11,11,11, ,1
4/2/2017,22,13,16,7, ,1
4/3/2017,34,18,19,9, ,1
4/4/2017,42,26,24,21, ,3
4/5/2017,56,42,22,28, ,7
4/6/2017,79,30,5,23, ,7
4/7/2017,63,10,4,17, ,3
4/8/2017,29,13,21,11, ,2
4/9/2017,43,11,20,7, ,1
4/10/2017,34,26,30,21, ,4
4/11/2017,60,24,19,20, ,4
4/12/2017,59,11,10,12, ,2
4/13/2017,26,10,9,11, ,1
4/14/2017,20,16,20,8, ,2
4/15/2017,41,19,35,14, ,2
4/16/2017,53,24,27,15, ,4
4/17/2017,61,11,10,12, ,2
4/18/2017,27,14,13,10, ,1
4/19/2017,27,13,15,13, ,2
4/20/2017,29,27,23,21, ,4
4/21/2017,58,24,17,14, ,3
4/22/2017,54,10,10,10, ,2
4/23/2017,24,10,12,7, ,1
4/24/2017,23,20,19,16, ,3
4/25/2017,39,22,15,18, ,4
4/26/2017,50,20,7,17, ,5
4/27/2017,46,14,4,13, ,2
4/28/2017,32,14,14,7, ,1
4/29/2017,31,11,13,8, ,1
4/30/2017,32,10,17,7, ,1
5/1/2017,29,14,23,7, ,1
5/2/2017,40,30,13,21, ,4
5/3/2017,66,35,22,26, ,5
5/4/2017,75,38,11,27, ,7
5/5/2017,81,23,2,23, ,8
5/6/2017,57,14,13,16, ,4
5/7/2017,35,10,13,7, ,1
5/8/2017,32,26,13,21, ,4
5/9/2017,61,33,14,27, ,7
5/10/2017,73,19,10,18, ,3
5/11/2017,44,14,13,13, ,3
5/12/2017,36,20,16,19, ,4
5/13/2017,44,33,21,21, ,7
5/14/2017,66,22,17,9, ,3
5/15/2017,43,13,13,14, ,2
5/16/2017,29,17,18,15, ,2
5/17/2017,37,17,11,14, ,2
5/18/2017,36,21,8,16, ,3
5/19/2017,50,13,6,16, ,1
5/20/2017,42,22, ,13, ,5
5/21/2017,59,14,2,13, ,6
5/22/2017,43,10,7,14, ,3
5/23/2017,26,17,20,16, ,2
5/24/2017,38,33,6,25, ,8
5/25/2017,71,45,11,28, ,15
5/26/2017,98,43,14,28, ,16
5/27/2017,96,39,27,19, ,12
5/28/2017,98,27,16,15, ,4
5/29/2017,74,29,11,24, ,9
5/30/2017,66,23,7,19, ,7
5/31/2017,55,23,17,22, ,5
6/1/2017,52,26,6,18, ,6
6/2/2017,52,16,11,17, ,3
6/3/2017,33,23,18,17, ,3
6/4/2017,51,31,18,18, ,6
6/5/2017,71,22,1,21, ,8
6/6/2017,56,23,1,22, ,10
6/7/2017,61,33,11,22, ,12
6/8/2017,71,37,13,20, ,9
6/9/2017,73,25,7,17, ,5
6/10/2017,47,15,12,17, ,4
6/11/2017,35,34,24,22, ,8
6/12/2017,82,47,3,35, ,14
6/13/2017,106,44, ,28, ,15
6/14/2017,105,20,8,19, ,5
6/15/2017,51,16,16,11, ,2
6/16/2017,46,23,16,19, ,6
6/17/2017,53,42,17,22, ,16
6/18/2017,96,35,16,18, ,12
6/19/2017,83,40,11,22, ,12
6/20/2017,85,5,9,12, ,2
6/21/2017,13,8,12,14, ,2
6/22/2017,25,17,14,17, ,3
6/23/2017,45,23,14,19, ,3
6/24/2017,53,22,19,15, , 
6/25/2017,55,16,25,10, , 
6/26/2017,42,26,16,20, , 
6/27/2017,53,27,10,25, , 
6/28/2017,56,34,10,28, , 
6/29/2017,69,40,11,30, , 
6/30/2017,84,50,13,30, ,6
7/1/2017,98,25,12,15, ,6
7/2/2017,56,12,16,6, ,1
7/3/2017,20,10,17,11, ,2
7/4/2017,21,12,12,14, ,2
7/5/2017,27,21,14,23, ,4
7/6/2017,47,28,12,23, ,4
7/7/2017,59,26,13,21, ,4
7/8/2017,58,22,19,17, ,3
7/9/2017,52,22,20,14, ,4
7/10/2017,55,32,9,25, ,7
7/11/2017,68,45,20,32, ,12
7/12/2017,97,41,19,23, ,8
7/13/2017,88,37,18,23, ,4
7/14/2017,78,41,15,28, ,8
7/15/2017,83,37,16,19, ,12
7/16/2017,85,30,11,17, ,5
7/17/2017,54,40,17,22, ,6
7/18/2017,72, ,13,11, ,2
7/19/2017,25, ,14,15, ,3
7/20/2017,43, ,12,21, ,4
7/21/2017, , ,15,31, ,12
7/22/2017, , ,27,21, ,10
7/23/2017, , ,27,12, ,4
7/24/2017, , ,16,30, ,9
7/25/2017, , ,23,30, ,10
7/26/2017, , ,23,32, ,11
7/27/2017, , ,22,24, ,5
7/28/2017, , ,18,28, ,4
7/29/2017, , ,22,23, ,4
7/30/2017, , ,23,12, ,3
7/31/2017, , ,15,27, ,7
8/1/2017,92, ,12,30, ,9
8/2/2017,151, ,14,31, ,10
8/3/2017, , ,12,23, ,6
8/4/2017, , ,10,16, ,2
8/5/2017, , ,18,10, ,1
8/6/2017, , ,24,8, ,1
8/7/2017, ,46,16,30, ,8
8/8/2017, ,45,19,36, ,11
8/9/2017, ,55,22,35, ,14
8/10/2017, ,13,14,17, ,3
8/11/2017, ,13,23,10, ,2
8/12/2017, ,32,28,16, ,4
8/13/2017, ,41,28,18, ,9
8/14/2017, ,37,17,19, ,4
8/15/2017, ,24,14,12, ,2
8/16/2017, ,28,1,26, ,6
8/17/2017, ,12,6,23, ,4
8/18/2017, ,31,2,27, ,8
8/19/2017, ,19,2,20, ,7
8/20/2017, ,12,7,15, ,5
8/21/2017, ,11,16,12, ,1
8/22/2017, ,14,16,13, ,3
8/23/2017, ,32,13,23, ,8
8/24/2017, ,29,22,19, ,3
8/25/2017, ,29,18,23, ,4
8/26/2017, ,35,39,24, ,6
8/27/2017, ,33,52,22, ,6
8/28/2017, ,39,33,26, ,6
8/29/2017, ,51,29,41, ,7
8/30/2017, ,55,28,45, ,13
8/31/2017, ,14,19,14, ,3
9/1/2017, ,13,16,13, ,2
9/2/2017, ,25,32,12, ,2
9/3/2017, ,26,37,15, ,3
9/4/2017, ,36,20,30, ,6
9/5/2017, ,52,26,35, ,10
9/10/2017, ,39,17,24, ,5
9/11/2017, ,48,32,30, ,7
9/12/2017, ,42,41,28, ,4
9/13/2017, ,52,37,34, ,7
9/14/2017, ,58,29,39, ,12
9/15/2017, ,62,35,36, ,13
9/16/2017, ,42,68,17, ,3
9/17/2017, ,39,42,20, ,5
9/18/2017, ,32,43,17, ,3
9/19/2017, ,43,34,23, ,4
9/20/2017, ,42,41,24, ,4
9/21/2017, ,47,51,31, ,6
9/22/2017, ,48,33,33, ,8
9/23/2017, ,46,42,22, ,8
9/24/2017, ,24,31,5, ,1
9/25/2017, ,35,35,13, ,2
9/26/2017, ,36,37,22, ,3
9/27/2017, ,53,34,39, ,6
9/28/2017, ,46,28,35, ,6
9/29/2017, ,19,21,13, ,2
9/30/2017, ,17,22,17, ,4
10/1/2017, ,14,34,12, ,4
10/2/2017, ,14,34,12, ,4
10/3/2017, ,20,14,24, ,6
10/4/2017, ,16,16,19, ,4
10/5/2017, ,19,24,20, ,3
10/6/2017, ,31,30,26, ,6
10/7/2017, ,36,36,29, ,7
10/8/2017, ,14,23,17, ,3
10/9/2017, ,21,24,20, ,15
10/10/2017, ,34,32,24, ,10
10/11/2017, ,35,40,30, ,6
10/12/2017, ,38,43,31, ,7
10/13/2017, ,27,44,12, ,3
10/14/2017, ,30,39,20, ,4
10/15/2017, ,23,52,14, ,3
10/16/2017, ,6,17,4, ,1
10/17/2017, ,13,19,10, ,2
10/18/2017, ,18,18,16, ,3
10/19/2017, ,21,28,20, ,4
10/20/2017,75,20,31,25, ,6
10/21/2017,36, ,33,15, ,3
10/22/2017,69, ,22,28, ,7
10/23/2017,62, ,17,16, ,6
10/24/2017,27, ,12,12, ,2
10/25/2017,42, ,12,13, ,2
10/26/2017,66, ,39,17, ,3
10/27/2017,35, ,20,23, ,5
10/28/2017,60, ,12,27, ,8
10/29/2017,34, ,27,12, ,4
10/30/2017,57, ,24,5, ,4
10/31/2017,60, ,8,20, ,6
11/1/2017,33, ,15,15, ,3
11/2/2017,31, ,19,11, ,1
11/3/2017,30, ,14,4, ,1
11/5/2017,48, ,31,10, ,3
11/6/2017,15, ,18,6, ,2
11/7/2017,31, ,17,11, ,2
11/8/2017,29, ,20,10, ,2
11/9/2017,44, ,23,15, ,3
11/10/2017,71, ,18,21, ,4
11/11/2017,194, , ,23, ,5
11/14/2017,33, ,27,14, ,1
11/15/2017,45, ,30,19, ,3
11/16/2017, , ,42,16, ,3
11/17/2017, , ,29,25, ,5
11/18/2017,52, ,21,25, ,5
11/19/2017, , ,28,15, ,4
11/20/2017, , ,22,5, ,2
11/21/2017, , ,21,7, ,1
11/22/2017,47, ,22,21, ,5
11/23/2017,68, , ,32, ,10
11/24/2017,14, ,15,11, ,1
11/25/2017,48, ,32,20, ,5
11/26/2017,105, ,36,23, ,7
11/27/2017,61, ,24,12, ,9
11/28/2017,22, ,19,17, ,6
11/29/2017,18, ,17,11, ,1
11/30/2017, , ,27,11, ,1
12/1/2017, , ,24,13, ,2
12/2/2017,37, ,22,13, ,2
12/3/2017,17, ,21,8, ,1
12/4/2017,27, ,31,7, ,1
12/5/2017,39, ,37,14, ,3
12/6/2017, , ,27,14, ,2
12/7/2017,22, ,24,14, ,2
12/8/2017,56,25,14,20, ,4
12/9/2017, ,28,16,20, ,4
12/10/2017, , ,22,11, ,2
12/11/2017, , ,38,15, ,4
12/12/2017,78,28,23,15, ,5
12/13/2017, ,17,12,9, ,1
12/14/2017, ,25,28,12, ,2
12/15/2017,70,39,42,19, ,3
12/16/2017,110,40,25,25, ,7
12/17/2017,101,48,40,28, ,8
12/18/2017,77,30, ,23, ,8
12/19/2017,39,18,24,16, ,3
12/20/2017,55,26,38,12, ,2
12/21/2017,59,22,26,18, ,3
12/22/2017,55,20,5,28, ,6
12/23/2017,41,20,8,18, ,5
12/24/2017,27,12,24,10, ,3
12/25/2017,26,8,21,7, ,2
12/26/2017,43,14,14,7, ,3
12/27/2017,31,8,29,13, ,2
12/28/2017,35,10,18,12, ,2
12/29/2017,44,14,16, , ,2
12/30/2017,36,15,14, , ,3
12/31/2017,23,7,19, , ,2
1/1/2018,30,3,11,5, ,2
1/2/2018,48,9,15,9, ,3
1/3/2018,27,7,9,6, ,2
1/4/2018,22,16,27,2, ,1
1/5/2018,35,21,37,14, ,2
1/6/2018,44,17,22,14, ,3
1/7/2018,47,12,19,9, ,2
1/8/2018,32,10,17,16, ,3
1/9/2018,28,20,17,20, ,4
1/10/2018,54,22,28,18, ,3
1/11/2018,55,21,18,17, ,3
1/12/2018,53,18,19,17, ,4
1/13/2018,37,12,17,13, ,3
1/14/2018,28,9,22,9, ,3
1/15/2018,26, ,19,15, ,3
1/16/2018,30, ,21,18, ,4
1/17/2018,35, ,36,29, ,6
1/18/2018,66, ,23,23, ,6
1/19/2018,69, ,21,18, ,4
1/20/2018,41, ,42,18, ,4
1/21/2018,57, ,30,18, ,5
1/22/2018,48,2,32,13, ,4
1/23/2018,55, ,29,25, ,5
1/24/2018,55, ,26,23, ,5
1/25/2018,48,2,31,10, ,3
1/26/2018,43, ,17,9, ,1
1/27/2018,33, ,17,7, ,1
1/28/2018,39, ,22,8, ,2
1/29/2018,33, ,15,20, ,5
1/30/2018,57, ,6,16, ,2
1/31/2018,24, ,14,11, ,2
2/1/2018,25, ,19,9, ,1
2/2/2018,26, ,31,13, ,2
2/3/2018,37,2,12,8, ,1
2/4/2018,25, ,25,7, ,1
2/5/2018,35, ,17,10, ,2
2/6/2018,31, ,11,15, ,2
2/7/2018,28, ,17,15, ,3
2/8/2018,40, ,35,29, ,6
2/9/2018,72, ,39,25, ,4
2/10/2018,65, ,9,22, ,5
2/11/2018,55, ,23,13, ,4
2/12/2018,45, ,23,12, ,3
2/13/2018,37, ,14,5, ,1
2/14/2018,12, ,10,10, ,1
2/15/2018,17,2,11,11, ,2
2/16/2018,23, ,12,12, ,2
2/17/2018,28, ,23,10, ,1
2/18/2018,31, ,14,11, ,3
2/19/2018,31, ,17,22, ,5
2/20/2018,45, ,13,17, ,4
2/21/2018,35, ,14,15, ,3
2/22/2018,34, ,22,20, ,4
2/23/2018,52, ,23,10, ,1
2/24/2018,36, ,35,9, ,1
2/25/2018,36, ,30,8, , 
2/26/2018,39, ,19,20, ,4
2/27/2018,47, ,13,19, ,5
2/28/2018,44, ,33,18, ,4
3/1/2018,66, ,34,20, ,4
3/2/2018,66, ,20,23, ,5
3/3/2018,64, ,20,14, ,3
3/4/2018,35, ,26,11, ,4
3/5/2018,52, ,20,19, ,6
3/6/2018,56, ,24,21, ,5
3/7/2018,67, ,16,17, ,4
