date, pm25, pm10, o3, no2, so2, co
2019/5/10, , 36, 9, 13, 3, 5
2019/1/1, , 30, 6, 6, , 
2019/1/21, , 32, 13, 7, 4, 2
2019/1/22, , 53, 17, 11, 4, 5
2019/1/23, , 44, 18, 9, 2, 6
2019/1/24, , 45, 18, 8, 2, 6
2019/1/25, , 33, 14, 5, , 6
2019/1/26, , 29, 14, 6, , 6
2019/1/27, , 30, 14, 5, 1, 6
2019/1/28, , 22, 14, 6, , 7
2019/1/29, , 26, 13, 5, , 6
2019/1/30, , 38, 17, 5, 1, 6
2019/1/31, , 50, 16, 7, 1, 7
2019/2/20, , 40, 7, 6, 1, 4
2019/2/25, , 15, 11, 8, 1, 11
2018/11/22, , 35, 11, 7, 1, 24
2018/12/6, , 31, 15, 7, 1, 7
2018/12/7, , 29, 16, 6, 1, 8
2018/12/8, , 21, 13, 5, 1, 8
2018/12/9, , 22, 12, 4, , 8
2018/12/10, , 25, 10, 6, 3, 7
2018/12/11, , 23, 12, 6, 4, 7
2018/12/12, , 33, 16, 7, 1, 7
2018/8/27, , 22, 11, 6, 1, 2
2019/5/2, , , 7, 5, 3, 14
2019/5/9, , , 2, 12, 1, 4
2019/2/19, , , , 8, 3, 4
