date, pm25, pm10, o3, no2, so2, co
2018/11/14, 87, 37, 3, 28, 17, 16
2018/11/15, 90, 40, 32, 35, 3, 13
2018/11/16, 78, 57, 40, 38, 6, 17
2018/11/17, 95, 55, 63, 38, 6, 15
2018/11/18, 93, 50, 61, 38, 4, 14
2018/11/19, 88, 50, 58, 39, 4, 16
2018/11/20, 84, 56, 53, 44, 5, 16
2018/11/21, 90, 61, 49, 39, 10, 13
2018/11/22, 104, 60, 60, 48, 6, 15
2018/11/23, 101, 66, 92, 51, 7, 17
2018/11/24, 115, 66, 78, 47, 5, 16
2018/11/25, 121, 40, 39, 29, 3, 12
2018/11/26, 75, 58, 34, 40, 18, 13
2018/11/27, 105, 55, 34, 35, 14, 12
2018/11/28, 93, 34, 22, 20, 5, 8
2018/11/29, 53, 17, 22, 15, 2, 9
2018/11/30, 30, 20, 15, 16, 3, 9
2018/12/1, 31, 27, 33, 21, 4, 12
2018/12/2, 45, 27, 46, 27, 3, 11
2018/12/3, 47, 48, 58, 41, 6, 14
2018/12/4, 80, 60, 58, 41, 20, 13
2018/12/5, 110, 49, 19, 29, 15, 13
2018/12/6, 91, 43, 49, 32, 7, 12
2018/12/7, 79, 38, 29, 27, 5, 12
2018/12/8, 61, 46, 36, 31, 5, 15
2018/12/9, 70, 42, 38, 29, 4, 14
2018/12/10, 72, 57, 22, 35, 45, 12
2018/12/11, 107, 75, 36, 38, 31, 11
2018/12/12, 136, 68, 57, 42, 12, 14
2018/12/13, 134, 37, 26, 31, 4, 12
2018/12/14, 64, 49, 40, 36, 8, 12
2018/12/15, 74, 71, 45, 44, 37, 10
2018/12/16, 128, 63, 65, 45, 34, 12
2018/12/17, 115, 62, 61, 55, 35, 13
2018/12/18, 114, 73, 73, 52, 9, 16
2018/12/19, 131, 34, 29, 29, 4, 9
2018/12/20, 54, 41, 34, 36, 24, 13
2018/12/21, 60, 65, 46, 55, 22, 16
2018/12/22, 103, 76, 65, 67, 16, 19
2018/12/23, 140, 76, 83, 57, 13, 16
2018/12/24, 135, 58, 57, 51, 36, 13
2018/12/25, 109, 95, 91, 49, 23, 17
2018/12/26, 165, 56, 38, 40, 8, 13
2018/12/27, 101, 40, 36, 30, 5, 12
2018/12/28, 63, 43, 28, 42, 10, 16
2018/12/29, 69, 55, 41, 47, 11, 17
2018/12/30, 95, 58, 31, 29, 9, 13
2018/12/31, 94, , , , , 
2018/7/3, 99, 46, 39, 24, 20, 8
2018/7/4, 75, 51, 58, 31, 19, 9
2018/7/5, 99, 40, 30, 19, 3, 8
2018/7/6, 59, 32, 20, 20, 11, 6
2018/7/7, 51, 22, 40, 21, 3, 5
2018/7/8, 37, 28, 37, 21, 9, 6
2018/7/9, 62, 45, 47, 27, 4, 9
2018/7/10, 77, 31, 37, 26, 4, 8
2018/7/11, 59, 42, 50, 33, 5, 9
2018/7/12, 81, 30, 37, 28, 3, 8
2018/7/13, 65, 3, 48, 28, 16, 8
2018/7/14, 13, 41, 56, 33, 3, 11
2018/7/15, 91, 54, 65, 21, 3, 7
2018/7/16, 84, 68, 52, 30, 14, 8
2018/7/17, 105, 43, 46, 25, 9, 7
2018/7/18, 79, 39, 56, 25, 7, 7
2018/7/19, 71, 40, 51, 28, 12, 7
2018/7/20, 65, 35, 43, 26, 5, 7
2018/7/21, 59, 32, 38, 24, 3, 6
2018/7/22, 59, 43, 66, 20, 8, 5
2018/7/23, 74, 46, 66, 28, 9, 7
2018/7/24, 69, 45, 54, 26, 4, 7
2018/7/25, 58, 42, 46, 31, 5, 8
2018/7/26, 56, 44, 68, 36, 4, 9
2018/7/27, 73, 43, 55, 38, 5, 10
2018/7/28, 78, 30, 52, 28, 9, 8
2018/7/29, 63, 32, 12, 37, 4, 10
2018/7/30, 59, 36, 46, 27, 6, 8
2018/7/31, 57, 38, 56, 30, 4, 8
2018/8/1, 70, 24, 36, 23, 3, 6
2018/8/2, 47, 20, 31, 19, 3, 6
2018/8/3, 35, 18, 35, 20, 2, 6
2018/8/4, 38, 28, 26, 27, 5, 8
2018/8/5, 65, 19, 42, 21, 3, 7
2018/8/6, 44, 20, 27, 23, 4, 9
2018/8/7, 44, 35, 46, 26, 7, 10
2018/8/8, 72, 41, 54, 29, 11, 10
2018/8/9, 83, 42, 47, 28, 5, 9
2018/8/10, 84, 36, 51, 32, 5, 10
2018/8/11, 81, 34, 57, 30, 4, 9
2018/8/12, 81, 28, 33, 29, 3, 9
2018/8/13, 71, 29, 51, 35, 4, 12
2018/8/14, 66, 39, 61, 27, 9, 11
2018/8/15, 77, 43, 45, 33, 8, 12
2018/8/16, 84, 38, 50, 35, 4, 12
2018/8/17, 79, 38, 66, 33, 5, 10
2018/8/18, 72, 33, 43, 26, 3, 8
2018/8/19, 70, 27, 72, 21, 4, 7
2018/8/20, 61, 29, 40, 25, 5, 8
2018/8/21, 57, 30, 28, 29, 5, 9
2018/8/22, 55, 33, 15, 26, 4, 9
2018/8/23, 60, 31, 41, 26, 10, 7
2018/8/24, 69, , 48, 29, 3, 8
2018/9/12, 78, 39, 63, 33, 5, 9
2018/9/13, 93, 31, 43, 34, 3, 10
2018/9/14, 71, 43, 25, 30, 5, 9
2018/9/15, 79, 30, 37, 26, , 7
2018/9/16, 57, 39, 40, 27, , 7
2018/9/17, 91, 35, 37, 31, , 9
2018/9/18, 74, 50, 47, 37, 4, 11
2018/9/19, 101, 44, 55, 31, 10, 9
2018/9/20, 90, 37, , 23, 7, 7
2018/9/21, 67, 35, 50, 25, 3, 8
2018/9/22, 60, 30, 42, 25, 5, 7
2018/9/23, 69, 26, 36, 20, 9, 7
2018/9/24, 62, 36, 43, 24, 2, 9
2018/9/25, 71, 35, 42, 26, 8, 8
2018/9/26, 72, 36, 37, 27, 3, 9
2018/9/27, 67, 34, 46, 25, 3, 9
2018/9/28, 68, 33, 32, 24, 2, 7
2018/9/29, 60, 35, 34, 26, 5, 8
2018/9/30, 65, 28, 45, 17, 6, 6
2018/10/1, 57, 26, 26, 19, 6, 6
2018/4/2, 64, 47, 81, 33, 6, 10
2018/4/3, 78, 43, 70, 27, 5, 4
2018/4/4, 75, 58, 84, 31, 7, 8
2018/4/5, 96, 47, 74, 26, 4, 7
2018/4/6, 90, 47, 54, 40, 5, 11
2018/4/7, 98, 51, 79, 33, 5, 12
2018/4/8, 97, 42, 69, 24, 8, 7
2018/4/9, 75, 47, 64, 26, 5, 7
2018/4/10, 83, 50, 65, 31, 5, 8
2018/4/11, 84, 33, 49, 29, 5, 7
2018/4/12, 62, 34, 8, 40, 10, 10
2018/4/13, 74, 42, 60, 33, 4, 11
2018/4/14, 67, 31, 50, 22, 4, 8
2018/4/15, 49, 58, 63, 27, 31, 7
2018/4/16, 100, 58, 74, 35, 32, 9
2018/4/17, 92, 53, 84, 37, 9, 10
2018/4/18, 78, 51, 65, 35, 7, 9
2018/4/19, 67, 54, 52, 39, 7, 8
2018/4/20, 67, 45, 76, 30, 5, 7
2018/4/21, 72, 55, 78, 35, 6, 9
2018/4/22, 91, 44, 92, 28, 7, 8
2018/4/23, 87, 37, 76, 30, 6, 10
2018/4/24, 69, 51, 48, 40, 6, 13
2018/4/25, 92, 46, 55, 40, 6, 13
2018/4/26, 93, 65, 70, 37, 18, 11
2018/4/27, 117, 49, 94, 39, 5, 13
2018/4/28, 87, 44, 67, 30, 12, 10
2018/4/29, 80, 46, 76, 31, 11, 11
2018/4/30, 94, 40, 46, 35, 6, 12
2018/5/1, 73, 34, 53, 22, 5, 8
2018/5/2, 65, 38, 41, 32, 8, 10
2018/5/3, 86, 39, 44, 34, 7, 11
2018/5/4, 64, 43, 80, 36, 5, 9
2018/5/5, 88, 22, 39, 21, 2, 6
2018/5/6, 45, 21, 29, 19, 22, 6
2018/5/7, 43, , 35, 24, 18, 6
2018/5/9, 82, 40, 65, 30, 8, 9
2018/5/10, 83, 42, 79, 29, 5, 7
2018/5/11, 71, 42, 93, 33, 3, 9
2018/5/12, 81, 40, 92, 27, 2, 6
2018/5/13, 87, 37, 97, 26, 3, 7
2018/5/14, 74, 41, 70, 29, 26, 7
2018/5/15, 65, 46, 65, 30, 26, 6
2018/5/16, 73, 40, 61, 26, 5, 8
2018/5/17, 61, 44, 51, 27, 8, 7
2018/5/18, 65, 42, 62, 35, 8, 8
2018/5/19, 63, 58, 77, 29, 4, 8
2018/5/20, 105, , 85, 26, 3, 8
2018/6/9, 47, 37, 43, 25, 11, 8
2018/6/10, 69, 35, 65, 22, 3, 9
2018/6/11, 68, 38, 48, 28, 4, 10
2018/6/12, 68, 46, 27, 40, 10, 12
2018/6/13, 94, 17, 23, 28, 2, 11
2018/6/14, 49, 26, 25, 37, 4, 13
2018/6/15, 69, 36, 38, 38, 3, 13
2018/6/16, 85, 29, 43, 22, 3, 9
2018/6/17, 62, 12, 30, 15, 2, 7
2018/6/18, 27, 17, 13, 23, 3, 10
2018/6/19, 40, 18, 37, 21, 2, 9
2018/6/20, 40, 25, 36, 23, 2, 8
2018/6/21, 38, 31, 27, 27, 2, 10
2018/6/22, 52, 19, 27, 20, 4, 9
2018/6/23, 33, , , , , 
2018/6/25, 54, 34, 56, 32, 5, 11
2018/6/26, 68, 35, 55, 29, 3, 10
2018/6/27, 75, 37, 56, 29, 3, 10
2018/6/28, 68, 22, 47, 29, 4, 10
2018/6/29, 52, 42, 4, 31, 10, 12
2018/6/30, 80, , , , , 
2018/1/9, 42, 48, 37, 51, 17, 10
2018/1/10, 94, 63, 55, 61, 18, 14
2018/1/11, 115, 56, 70, 55, 9, 11
2018/1/12, 119, 43, 50, 43, 11, 8
2018/1/13, 89, 50, 35, 42, 20, 8
2018/1/14, 88, 37, 38, 31, 26, 4
2018/1/15, 87, 44, 36, 44, 26, 8
2018/1/16, 91, 55, 43, 43, 31, 10
2018/1/17, 113, 40, 47, 37, 6, 7
2018/1/18, 87, 48, 58, 43, 23, 9
2018/1/19, 105, 47, 52, 49, 6, 10
2018/1/20, 105, 38, 47, 40, 7, 10
2018/1/21, 94, 33, 47, 31, 9, 8
2018/1/22, 84, 41, 52, 37, 8, 10
2018/1/23, 88, 40, 57, 36, 24, 7
2018/1/24, 110, 31, 35, 37, 10, 9
2018/1/25, 88, 59, 21, , 5, 
2018/1/26, 160, 31, 39, 32, 8, 9
2018/1/27, 91, 32, 47, 35, 6, 9
2018/1/28, 95, 20, 16, 19, 10, 6
2018/1/29, 63, 8, 19, 15, , 5
2018/1/30, 31, 24, 26, 32, 12, 7
2018/1/31, 69, 12, 18, 31, 14, 9
2018/2/1, 43, 5, 14, 37, 9, 19
2018/2/2, 24, , 33, 24, 4, 6
2018/2/4, 118, 33, 70, 37, , 11
2018/2/5, 97, 23, 71, 25, , 8
2018/2/6, 74, 38, 58, 40, 6, 12
2018/2/7, 107, , 51, 41, 9, 11
2018/2/10, 70, 35, 32, 26, 9, 8
2018/2/11, 68, 32, 31, 21, 7, 9
2018/2/12, 52, 47, 50, 28, 10, 9
2018/2/13, 71, 65, 51, 31, 21, 9
2018/2/14, 103, 49, 50, 26, 20, 8
2018/2/15, 72, 51, 68, 27, 16, 7
2018/2/16, 71, 59, 71, 38, 14, 11
2018/2/17, 84, 59, 24, 34, 27, 9
2018/2/18, 86, 57, 65, 24, 24, 7
2018/2/19, 103, 48, 61, 22, 5, 9
2018/2/20, 71, 47, 50, 23, 4, 8
2018/2/21, 68, 59, 79, 41, 10, 11
2018/2/22, 94, 61, 30, 38, 7, 10
2018/2/23, 98, 62, 75, 37, 19, 9
2018/2/24, 106, 65, 83, 38, 8, 10
2018/2/25, 113, 39, 69, 24, 9, 7
2018/2/26, 75, 44, 55, 25, 6, 8
2018/2/27, 81, 62, 72, 37, 10, 10
2018/2/28, 99, 64, 103, 41, 6, 12
2018/3/1, 102, 65, 58, 36, 14, 10
2018/3/2, 91, 64, 75, 26, 5, 8
2018/3/3, 103, 57, 52, 30, 23, 8
2018/3/4, 78, , , , , 
2018/3/8, 109, 42, 1, 34, 9, 8
2018/3/9, 65, 57, 62, 35, 5, 7
2018/3/10, 100, 55, 85, 42, 5, 11
2018/3/11, 97, 55, 84, 34, 7, 8
2018/3/12, 91, 50, 68, 28, 5, 6
2018/3/13, 79, 55, 65, 35, 11, 8
2018/3/14, 88, 63, 71, 40, 30, 9
2018/3/15, 105, 55, 54, 41, 6, 12
2018/3/16, 92, 61, 54, 40, 8, 16
2018/3/17, 95, 28, 53, 33, 7, 11
2018/3/18, 39, , 64, 26, 4, 6
2018/3/22, 102, 53, 58, 34, 13, 7
2018/3/23, 87, 50, 38, 28, 13, 5
2018/3/24, 80, 45, 32, 29, 8, 5
2018/3/25, 56, 46, 67, 29, 6, 
2018/3/26, 81, 56, 72, 31, 9, 
2018/3/27, 90, 55, 67, 29, 5, 
2018/3/28, 89, 61, 49, 25, 6, 7
2018/3/29, 82, 49, 62, 21, 3, 6
2018/3/30, 80, 45, 50, 19, 13, 5
2018/3/31, 75, 32, 52, 21, 8, 5
2018/4/1, 58, 38, 58, 27, 6, 7
2017/10/2, 34, 21, 20, 22, 2, 10
2017/10/3, 37, 21, 19, 22, 2, 8
2017/10/4, 32, 22, 13, 18, 2, 7
2017/10/5, 41, 24, 22, 18, 3, 7
2017/10/6, 37, 23, 25, 22, 5, 8
2017/10/7, 42, 41, 48, 30, 6, 10
2017/10/8, 69, 31, 47, 25, 2, 8
2017/10/9, 62, 30, 52, 28, 3, 9
2017/10/10, 63, 37, 28, 23, 3, 8
2017/10/11, 59, 21, 15, 21, 4, 7
2017/10/12, 33, 20, 17, 20, 2, 7
2017/10/13, 29, 22, 21, 20, 2, 7
2017/10/14, 35, 28, 41, 21, 3, 7
2017/10/15, 47, 34, 43, 20, 4, 7
2017/10/16, 73, 17, 18, 16, 1, 6
2017/10/17, 30, 25, 23, 23, 2, 7
2017/10/18, 39, 46, 37, 30, 4, 8
2017/10/19, 76, 48, 43, 38, 21, 12
2017/10/20, 84, 52, 45, 36, 9, 11
2017/10/21, 80, 51, 54, 37, 4, 10
2017/10/22, 74, 46, 30, 27, 4, 8
2017/10/23, 64, 26, 19, 20, 2, 7
2017/10/24, 43, 24, 23, 18, 2, 6
2017/10/25, 41, 20, 30, 20, 2, 6
2017/10/26, 38, 54, 67, 49, 8, 12
2017/10/27, 93, 57, 53, 46, 7, 13
2017/10/28, 94, 43, 53, 30, 5, 8
2017/10/29, 64, 45, 58, 36, 13, 10
2017/10/30, 78, 51, 55, 36, 5, 11
2017/10/31, 90, 49, 52, 39, 5, 11
2017/11/1, 94, 58, 11, 36, 6, 9
2017/11/2, 110, 45, 38, 32, 4, 9
2017/11/3, 87, 34, 28, 31, 4, 9
2017/11/4, 43, 41, 28, 32, 9, 9
2017/11/5, 61, 44, 32, 30, 18, 9
2017/11/6, 80, 51, 14, 43, 16, 12
2017/11/7, 75, 51, , 47, 15, 14
2017/11/8, 51, 59, , , , 
2017/11/9, 74, 62, , , , 
2017/11/10, 105, 50, , , , 
2017/11/11, 79, 35, , , , 
2017/11/12, 51, 44, , , , 
2017/11/13, 80, 29, , , , 
2017/11/14, 33, 25, , , , 
2017/11/15, 37, 45, 30, 32, 20, 9
2017/11/16, 74, 47, 30, 36, 10, 11
2017/11/17, 59, 60, 31, 37, 23, 11
2017/11/18, 91, 56, 31, 42, 16, 13
2017/11/19, 81, 32, 25, 19, 8, 7
2017/11/20, 53, 54, 30, 31, 13, 9
2017/11/21, 87, 61, 8, 46, 8, 18
2017/11/22, 89, 48, 35, 24, 3, 7
2017/11/23, 53, 52, 37, 35, 17, 9
2017/11/24, 78, 74, 47, 63, 8, 15
2017/11/25, 121, 70, 55, 52, 12, 14
2017/11/26, 116, 50, 30, 33, 10, 11
2017/11/27, 71, 42, 34, 37, 10, 10
2017/11/28, 63, 62, 42, 47, 18, 13
2017/11/29, 97, 69, 33, 49, 18, 14
2017/11/30, 93, 42, 29, 37, 15, 11
2017/12/1, 74, , 31, 47, 31, 13
2017/12/6, 105, 64, 32, 51, 17, 15
2017/12/7, 93, 63, 29, 35, 5, 13
2017/12/8, 80, 40, 20, 28, 4, 11
2017/12/9, 47, 47, 26, 33, 24, 9
2017/12/10, 59, 40, 30, 32, 35, 8
2017/12/11, 57, 66, 28, 60, 49, 15
2017/12/12, 115, 68, 26, 46, 37, 15
2017/12/13, 102, 60, 31, 57, 27, 16
2017/12/14, 100, 88, 4, 72, 11, 24
2017/12/15, 126, 61, 38, 47, 7, 19
2017/12/16, 72, 31, 29, 18, 9, 6
2017/12/17, 43, 14, 35, 39, 7, 14
2017/12/18, 29, , 48, 48, 7, 11
2017/12/20, 62, 60, 48, 40, 7, 8
2017/12/21, 100, , , , , 
2017/7/2, 65, 27, 45, 23, 3, 9
2017/7/3, 62, 32, 42, 24, 5, 9
2017/7/4, 71, 32, 27, 34, 4, 13
2017/7/5, 75, 35, 31, 36, 4, 14
2017/7/6, 72, 32, 31, 25, 19, 9
2017/7/7, 60, 28, 21, 23, 5, 9
2017/7/8, 56, 20, 15, 21, 3, 9
2017/7/9, 49, 26, 19, 22, 5, 10
2017/7/10, 64, 29, 23, 34, 4, 12
2017/7/11, 70, 36, 25, 42, 4, 15
2017/7/12, 83, 47, 42, 41, 6, 15
2017/7/13, 106, 46, 62, 33, 9, 12
2017/7/14, 99, 51, 42, 25, 3, 14
2017/7/15, 94, 52, 42, 21, 17, 
2017/7/16, 75, 45, 48, 23, 25, 
2017/7/17, 79, 43, 40, 32, 4, 
2017/7/18, 66, 43, 34, 34, 15, 9
2017/7/19, 82, 44, 38, 30, 4, 10
2017/7/20, 88, 41, 38, 26, 4, 9
2017/7/21, 70, 36, 45, 32, 4, 11
2017/7/22, 75, 42, 52, 29, 6, 10
2017/7/23, 82, 38, 42, 32, 9, 11
2017/7/24, 82, 38, 34, 33, 5, 12
2017/7/25, 78, 37, 35, 34, 4, 12
2017/7/26, 79, 24, 39, 27, 4, 9
2017/7/27, 49, 45, 50, 31, 22, 10
2017/7/28, 91, 4, 60, 31, 9, 13
2017/7/29, 21, 20, 58, 29, 6, 9
2017/7/30, 23, , 51, 23, 5, 7
2017/8/13, 56, 26, 47, 21, 3, 3
2017/8/14, 49, 25, 41, 25, 2, 4
2017/8/15, 48, 54, 46, 35, 9, 9
2017/8/16, 94, 34, 27, 21, 4, 6
2017/8/17, 64, 33, 33, 24, 2, 3
2017/8/18, 47, 92, 43, 29, 15, 6
2017/8/19, 103, 37, 40, 24, 3, 4
2017/8/20, 64, 30, 33, 14, 13, 3
2017/8/21, 64, 32, 20, 20, 3, 3
2017/8/22, 46, 25, 29, , 3, 3
2017/8/23, 39, 28, 32, 22, 3, 4
2017/8/24, 49, 24, 34, , 2, 3
2017/8/25, 42, 39, 22, , 6, 9
2017/8/26, 67, 40, 34, 33, 3, 6
2017/8/27, 79, 36, 44, 23, 5, 4
2017/8/28, 77, 32, 29, 30, 5, 6
2017/8/29, 72, 16, 16, 24, 2, 6
2017/8/30, 39, 25, 19, 29, 4, 10
2017/8/31, 58, 40, 28, 33, 8, 11
2017/9/1, 78, 27, 23, 30, 2, 10
2017/9/2, 52, 25, 20, 22, 2, 8
2017/9/3, 41, 16, 25, 17, 1, 7
2017/9/4, 33, 23, 22, 28, 2, 10
2017/9/5, 51, 25, 20, 29, 2, 11
2017/9/6, 54, , , , , 
2017/9/11, 23, 30, 37, 24, 2, 9
2017/9/12, 52, 46, 52, 37, 11, 10
2017/9/13, 77, 50, 54, 34, 7, 10
2017/9/14, 74, 49, 64, 38, 4, 10
2017/9/15, 81, 46, 47, 32, 7, 11
2017/9/16, 69, 53, 78, 28, 17, 8
2017/9/17, 102, 22, 38, 14, 3, 5
2017/9/18, 51, 30, 24, 25, 3, 9
2017/9/19, 52, 31, 24, 21, 4, 7
2017/9/20, 55, 48, 40, 24, 23, 9
2017/9/21, 87, 34, 41, 27, 3, 9
2017/9/22, 67, 27, 33, 22, 3, 8
2017/9/23, 42, 27, 30, 20, 3, 7
2017/9/24, 47, 21, 22, 17, 4, 7
2017/9/25, 44, 30, 27, 28, 6, 10
2017/9/26, 69, 47, 44, 28, 6, 11
2017/9/27, 97, 29, 28, 31, 5, 10
2017/9/28, 67, 20, 19, 19, 2, 7
2017/9/29, 39, 20, 15, 23, 2, 10
2017/9/30, 36, 17, 10, 20, 2, 9
2017/10/1, 35, 15, 21, 19, 2, 8
2017/4/2, 84, , , , , 
2017/4/5, 72, 71, 49, 41, 9, 17
2017/4/6, 125, 59, 69, 37, 8, 12
2017/4/7, 98, 56, 63, 40, 6, 13
2017/4/8, 103, 57, 46, 39, 7, 11
2017/4/9, 95, 49, 64, 29, 5, 10
2017/4/10, 88, 56, 66, 32, 5, 10
2017/4/11, 98, 58, 50, 32, 10, 10
2017/4/12, 92, 41, 44, 26, 7, 8
2017/4/13, 67, 44, 46, 24, 6, 7
2017/4/14, 68, 38, 52, 20, 5, 7
2017/4/15, 74, 42, 50, 22, 9, 7
2017/4/16, 77, 35, 44, 20, 21, 7
2017/4/17, 70, 37, 48, 31, 6, 10
2017/4/18, 77, 40, 47, 27, 4, 8
2017/4/19, 79, 42, 47, 36, 10, 13
2017/4/20, 85, 43, 53, 32, 11, 9
2017/4/21, 81, 44, 48, 32, 10, 10
2017/4/22, 80, 43, 54, 31, 10, 9
2017/4/23, 74, 38, 54, 23, 9, 8
2017/4/24, 77, 52, 64, 41, 6, 15
2017/4/25, 96, 58, 49, 38, 5, 7
2017/4/26, 107, 47, 69, 29, 5, 8
2017/4/27, 72, 66, 62, 46, 7, 13
2017/4/28, 112, 50, 31, 35, 5, 11
2017/4/29, 92, 56, 26, 27, 5, 8
2017/4/30, 92, 46, 51, 29, 5, 10
2017/5/1, 85, 68, 59, 31, 9, 9
2017/5/2, 111, 60, 8, 46, 7, 14
2017/5/3, 107, 59, 25, 33, 21, 9
2017/5/4, 96, 60, 42, 33, 9, 10
2017/5/5, 115, 50, 57, 38, 5, 11
2017/5/6, 112, 49, 82, 35, 6, 9
2017/5/7, 96, 51, 69, 31, 9, 9
2017/5/8, 95, 51, 54, 31, 18, 9
2017/5/9, 110, 54, 76, 35, 7, 11
2017/5/10, 116, 57, 62, 36, 18, 9
2017/5/11, 119, 52, 64, 34, 9, 11
2017/5/12, 95, 45, 77, 35, 7, 11
2017/5/13, 95, 40, 57, 30, 7, 8
2017/5/14, 82, 47, 53, 26, 13, 8
2017/5/15, 103, 57, 81, 37, 9, 12
2017/5/16, 113, 59, 84, 35, 9, 10
2017/5/17, 111, 62, 103, 38, 6, 12
2017/5/18, 123, 65, 93, 34, 7, 9
2017/5/19, 115, 58, 91, 30, 8, 8
2017/5/20, 97, 57, 94, 31, 7, 9
2017/5/21, 99, 54, 68, 23, 25, 7
2017/5/22, 110, 65, 93, 34, 17, 12
2017/5/23, 121, 60, 116, 34, 4, 9
2017/5/24, 114, 58, 82, 33, 6, 9
2017/5/25, 113, 42, 74, 37, 6, 10
2017/5/26, 83, 47, 67, 39, 3, 12
2017/5/27, 86, 47, 83, 31, 10, 7
2017/5/28, 75, 39, 76, 21, 5, 6
2017/5/29, 79, 37, 50, 22, 8, 7
2017/5/30, 71, 23, 38, 18, 2, 
2017/5/31, 33, 25, 28, 22, 7, 8
2017/6/1, 44, 30, 26, 22, 6, 9
2017/6/2, 55, 32, 36, 20, 11, 9
2017/6/3, 59, 35, 54, 21, 11, 8
2017/6/4, 67, 38, 81, 21, 4, 8
2017/6/5, 74, 43, 73, 29, 10, 9
2017/6/6, 84, 49, 61, 34, 3, 10
2017/6/7, 90, 47, 75, 31, 5, 11
2017/6/8, 89, 32, 59, 28, 2, 10
2017/6/9, 71, 45, 59, 30, 8, 11
2017/6/10, 83, 49, 73, 35, 4, 13
2017/6/11, 99, 36, 80, 20, 2, 9
2017/6/12, 81, 45, 38, 20, 1, 7
2017/6/13, 70, 42, 58, 26, 9, 10
2017/6/14, 82, 19, 20, 24, 2, 11
2017/6/15, 43, 25, 46, 24, 2, 8
2017/6/16, 47, 36, 57, 26, 3, 8
2017/6/17, 67, 40, 57, 27, 9, 8
2017/6/18, 69, 37, 65, 24, 6, 7
2017/6/19, 65, 28, 39, 17, 2, 5
2017/6/20, 39, 32, 33, 18, 3, 5
2017/6/21, 47, 33, 46, 21, 3, 7
2017/6/22, 51, 52, 64, 34, 5, 10
2017/6/23, 83, 49, 52, 31, 7, 10
2017/6/24, 69, 41, 38, 24, 3, 7
2017/6/25, 67, 24, 33, 18, 3, 6
2017/6/26, 53, 19, 24, 23, 2, 8
2017/6/27, 48, 37, 38, 32, 10, 10
2017/6/28, 86, 27, 42, 27, 6, 10
2017/6/29, 67, 37, 26, 41, 6, 13
2017/6/30, 89, 3, 29, 29, 26, 11
2017/7/1, 13, 27, 34, 24, 3, 8
2017/1/3, 96, 59, 31, 53, 23, 16
2017/1/4, 94, 60, 33, 48, 12, 14
2017/1/5, 96, 71, 40, 61, 13, 20
2017/1/6, 122, 77, 70, 61, 8, 19
2017/1/7, 128, 69, 53, 43, 25, 13
2017/1/8, 116, 65, 23, 41, 49, 10
2017/1/9, 133, 67, 30, 37, 42, 11
2017/1/10, 127, 51, 35, 38, 34, 11
2017/1/11, 88, 64, 50, 52, 10, 15
2017/1/12, 109, 63, 54, 49, 9, 16
2017/1/13, 100, 70, 22, 43, 8, 14
2017/1/14, 95, 59, 50, 37, 20, 9
2017/1/15, 102, 55, 58, 34, 24, 9
2017/1/16, 96, 66, 2, 54, 10, 19
2017/1/17, 106, , , , , 
2017/1/24, 108, 66, 45, 35, 10, 14
2017/1/25, 89, 57, 43, 45, 6, 13
2017/1/26, 83, 72, 64, 52, 7, 17
2017/1/27, 119, 68, 52, 50, 8, 16
2017/1/28, 101, 69, 55, 40, 7, 12
2017/1/29, 101, 62, 48, 30, 34, 9
2017/1/30, 115, 61, 64, 37, 38, 10
2017/1/31, 112, 73, 62, 51, 12, 14
2017/2/1, 126, 68, 25, 46, 21, 15
2017/2/2, 124, 64, 50, 38, 29, 10
2017/2/3, 99, 63, 48, 37, 10, 10
2017/2/4, 92, 56, 46, 28, 21, 9
2017/2/5, 101, 48, 53, 24, 10, 8
2017/2/6, 90, 42, 47, 33, 9, 10
2017/2/7, 86, 67, 32, 47, 8, 16
2017/2/8, 102, 60, 51, 46, 6, 14
2017/2/9, 88, 57, 28, 27, 6, 10
2017/2/10, 56, 61, 63, 47, 11, 14
2017/2/11, 110, 63, 67, 45, 28, 14
2017/2/12, 100, 59, 62, 42, 14, 14
2017/2/13, 100, 61, 59, 39, 9, 13
2017/2/14, 104, 53, 45, 38, 7, 13
2017/2/15, 92, 54, 33, 32, 5, 12
2017/2/16, 70, 56, 30, 15, 3, 7
2017/2/17, 62, 35, 27, 19, 3, 8
2017/2/18, 54, 48, 42, 28, 4, 10
2017/2/19, 70, 37, 35, 26, 4, 13
2017/2/20, 59, 27, 31, 18, 3, 7
2017/2/21, 40, 53, 64, 33, 27, 11
2017/2/22, 93, 49, 65, 39, 27, 11
2017/2/23, 88, 65, 41, 37, 6, 14
2017/2/24, 102, 52, 56, 37, 6, 13
2017/2/25, 86, 65, 69, 40, 9, 12
2017/2/26, 110, 57, 42, 30, 5, 11
2017/2/27, 92, 61, 65, 44, 7, 15
2017/2/28, 99, 65, 69, 43, 7, 14
2017/3/1, 113, 73, 45, 42, 14, 13
2017/3/2, 121, 60, 42, 23, 6, 9
2017/3/3, 111, 42, 20, 20, 3, 8
2017/3/4, 102, , 40, 26, 10, 5
2017/3/7, 85, 51, 42, 32, 6, 7
2017/3/8, 71, 49, 45, 31, 20, 7
2017/3/9, 91, 40, 45, 34, 6, 9
2017/3/10, 79, 54, 47, 40, 12, 12
2017/3/11, 100, 38, 48, 35, 8, 9
2017/3/12, 77, , 34, 26, 27, 8
2017/3/31, 70, 55, 40, 38, 7, 12
