Month,Avg AQI_17,Avg AQI_18,Avg AQI_19,Avg AQI_20
05,107.4,104.74666666666668,75.82666666666668,81.39354838709679
06,118.3551724137931,112.98666666666666,87.48000000000002,100.64
07,80.93333333333334,86.07391304347826,76.46249999999998,82.74347826086958
01,,107.27333333333334,105.41724137931031,124.83999999999997
02,,95.91923076923075,101.96296296296293,95.72142857142856
03,,90.24193548387099,100.78,74.92857142857144
04,,114.25666666666665,82.75555555555556,77.80000000000001
