date, pm25, pm10, o3, no2, so2, co
2019/2/3, 19, , 34, 2, , 3
2019/2/4, 15, , 33, 5, , 2
2019/2/5, 17, , 28, 9, 1, 2
2019/2/6, 18, , 23, 15, 1, 3
2019/2/7, 26, , 26, 15, 1, 3
2019/2/8, 26, , 23, 11, 1, 3
2019/2/9, 29, , 33, 7, 1, 3
2019/2/10, 25, , 34, 6, , 3
2019/2/11, 14, , 26, 17, 1, 4
2019/2/12, 26, , 16, 20, 1, 4
2019/2/13, 29, , 32, 8, , 3
2019/2/14, 13, , 34, 4, , 3
2019/2/15, 17, , 34, 5, 1, 3
2019/2/16, 22, , 32, 6, , 3
2019/2/17, 24, , 32, 5, 1, 3
2019/2/18, 15, , 29, 11, 1, 4
2019/2/19, 18, , 28, 14, 1, 4
2019/2/20, 24, , 29, 5, , 3
2019/2/21, 16, , 28, 7, , 3
2019/2/22, 17, , 30, 9, 1, 3
2019/2/23, 14, , 29, 13, 1, 4
2019/2/24, 25, , 32, 9, 2, 4
2019/2/25, 24, , 30, 6, 1, 3
2019/2/26, 23, , 29, 4, , 3
2019/2/27, 16, , 31, 5, 1, 3
2019/2/28, 16, , 31, 8, , 3
2019/3/1, 21, , 18, 20, 1, 4
2019/3/2, 29, , 15, 14, , 4
2019/3/3, 26, , 28, 6, 1, 3
2019/3/4, 21, , 28, 8, , 3
2019/3/5, 23, , 25, 13, 1, 3
2019/3/6, 30, , 33, 4, , 2
2019/3/7, 17, , 33, 5, 1, 2
2019/3/8, 18, , 34, 5, , 3
2019/3/9, 14, , 35, 5, , 3
2019/3/10, 18, , 34, 6, , 3
2019/3/11, 14, , 27, 12, 2, 4
2019/3/12, 28, , 32, 7, 1, 3
2019/3/13, 33, , 30, 8, 1, 3
2019/3/14, 24, , 30, 13, 1, 4
2019/3/15, 23, , 35, 12, 2, 4
2019/3/16, 25, , 34, 10, 2, 4
2019/3/17, 33, , 38, 12, 5, 5
2019/3/18, 40, , 36, 17, 1, 6
2019/3/19, 49, , 39, 10, 2, 3
2019/3/20, 37, , 41, 5, 1, 2
2019/3/21, 23, , 37, 7, 1, 3
2019/3/22, 27, , 32, 9, , 3
2019/3/23, 23, , 42, 5, 1, 2
2019/3/24, 26, , 42, 9, 1, 3
2019/3/25, 25, , 36, 8, 1, 3
2019/3/26, 21, , 38, 10, 1, 3
2019/3/27, 17, , 39, 4, 1, 2
2019/3/28, 15, , 37, 5, 1, 2
2019/3/29, 23, , 36, 9, 1, 3
2019/3/30, 23, , 31, 9, 1, 3
2019/3/31, 22, , 28, 8, 2, 3
2019/4/1, 32, , 27, 11, 2, 3
2018/10/2, 35, , 20, 13, 1, 3
2018/10/3, 30, , 20, 9, , 3
2018/10/4, 9, , 27, 5, 1, 2
2018/10/5, 20, , 24, 9, 1, 3
2018/10/6, 27, , 24, 8, 1, 3
2018/10/7, 26, , 29, 8, 1, 3
2018/10/8, 33, , 25, 10, 1, 3
2018/10/9, 32, , 25, 5, 1, 3
2018/10/10, 31, , 26, 6, 3, 3
2018/10/11, 35, , 27, 9, 1, 3
2018/10/12, 33, , 24, 13, 1, 4
2018/10/13, 30, , 28, 8, 1, 3
2018/10/14, 39, , 28, 6, 1, 3
2018/10/15, 44, , 33, 15, 1, 3
2018/10/16, 30, , 26, 18, 1, 5
2018/10/17, 38, , 31, 9, 1, 4
2018/10/18, 62, , 28, 10, 1, 4
2018/10/19, 51, , 29, 15, 3, 5
2018/10/20, 56, , 31, 7, 1, 4
2018/10/21, 52, , 32, 4, 1, 3
2018/10/22, 44, , 33, 5, 1, 2
2018/10/23, 49, , 29, 8, 1, 2
2018/10/26, 27, , 22, 10, 1, 3
2018/10/27, 29, , 13, 5, 1, 2
2018/10/28, 11, , 25, 5, 1, 2
2018/10/29, 22, , 26, 11, , 2
2018/10/30, 30, , 22, 16, 1, 4
2018/10/31, 36, , 17, 23, 1, 6
2018/11/1, 48, , 20, 22, 2, 6
2018/11/2, 44, , 15, 17, 1, 5
2018/11/3, 45, , 17, 18, 1, 5
2018/11/4, 45, , 27, 7, 1, 3
2018/11/5, 47, , 23, 15, 1, 4
2018/11/6, 40, , 19, 23, 2, 6
2018/11/7, 43, , 23, 25, 3, 6
2018/11/8, 50, , 23, 27, 1, 6
2018/11/9, 69, , 29, 27, 2, 9
2018/11/10, 130, , 25, 29, 2, 11
2018/11/11, 168, , 40, 21, 1, 9
2018/11/12, 164, , 39, 33, 2, 10
2018/11/13, 165, , 28, 39, 2, 11
2018/11/14, 162, , 28, 37, 3, 11
2018/11/15, 171, , 31, 36, 3, 14
2018/11/16, 204, , 23, 40, 3, 16
2018/11/17, 227, , 35, 16, 1, 8
2018/11/18, 152, , 26, 21, 2, 7
2018/11/19, 140, , 21, 40, 4, 12
2018/11/20, 171, , 23, 35, 2, 10
2018/11/21, 147, , 25, 15, 1, 5
2018/11/22, 57, , 30, 3, , 3
2018/11/23, 12, , 29, 5, , 3
2018/11/24, 14, , 28, 7, 1, 4
2018/11/25, 24, , 11, 15, 1, 5
2018/11/26, 39, , 9, 18, 2, 6
2018/11/27, 42, , 19, 14, , 5
2018/11/28, 41, , 22, 10, 1, 3
2018/11/29, 25, , 32, 3, 1, 2
2018/11/30, 26, , 27, 6, , 2
